receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,wrTier,tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0031382,J.Landry,CLE,CLE,2019,WR,16,8,0.7962,2,2,22.08,7,0.2379,1174,83,0.238,0.239,2.62,10.16,59.157,1.68,0.385,0.7455621301775148,0.8120300751879699,0.9699248120300752,0.8947368421052632,0.5947712418300654,0.7672955974842768,0.4378698224852071,0.378698224852071,0.38461538461538464,0.36904761904761907,0.8982035928143712,44,25,5,15,63,38,96,106,105,107,18
00-0033040,T.Hill,KC,KC,2017,WR,15,8,0.7936,2,2,55.84,7,0.1937,1183,75,0,0.171,3.47,10.86,71.719,0.42,0.407,0.9801324503311258,0.8596491228070176,0.7719298245614035,0.956140350877193,0,0.5070422535211268,0.9139072847682119,0.45695364238410596,0.8807947019867549,0.4900662251655629,0.6026490066225165,4,16,27,6,104,71,14,83,19,74,61
00-0031381,D.Adams,GB,GB,2016,WR,16,8,0.7799,2,2,43.66,12,0.1878,999,75,0.36,0.211,2.85,13.07,57.76,0.52,0.5,0.9225806451612903,0.9622641509433962,0.7264150943396226,0.8018867924528302,0.8571428571428571,0.7364864864864865,0.7096774193548387,0.6258064516129033,0.47096774193548385,0.7207792207792207,0.8,13,5,30,22,22,40,46,59,83,36,32
00-0034827,D.Moore,CHI,CHI,2023,WR,17,9,0.8256,3,3,64.29,8,0.2438,1364,96,0.286,0.239,2.71,11.93,68.653,1.23,0.538,0.952054794520548,0.8428571428571429,0.9214285714285714,0.9285714285714286,0.6518518518518519,0.7571428571428571,0.3904109589041096,0.6438356164383562,0.7602739726027398,0.8551724137931035,0.7379310344827587,8,20,12,11,45,35,90,53,36,22,39
00-0034837,C.Ridley,ATL,ATL,2020,WR,15,9,0.8181,3,3,50.08,9,0.2287,1376,90,0.292,0.276,2.91,15.07,61.072,-0.01,0.667,0.9151515151515152,0.9261744966442953,0.9328859060402684,0.9865771812080537,0.6298701298701299,0.8924050632911392,0.5212121212121212,0.8787878787878788,0.36363636363636365,0.9333333333333333,0.3696969696969697,15,12,11,3,58,18,80,21,106,12,105
00-0039915,L.McConkey,LAC,LAC,2024,WR,16,9,0.8173,3,3,65.71,7,0.2169,1157,82,0.5,0.301,3.19,9.89,73.676,1.18,0.438,0.9802631578947368,0.7709923664122137,0.7786259541984732,0.8931297709923665,0.8413793103448276,0.9440559440559441,0.6644736842105263,0.39473684210526316,0.8552631578947368,0.5197368421052632,0.7697368421052632,4,30,30,15,22,9,52,93,23,69,36
00-0032211,T.Lockett,SEA,SEA,2021,WR,16,9,0.8126,3,3,53.62,8,0.2126,1177,73,0.375,0.259,3.16,15.92,66.42,0.05,0.611,0.9464285714285714,0.87248322147651,0.8657718120805369,0.9463087248322147,0.8074534161490683,0.8789808917197452,0.6726190476190477,0.9226190476190477,0.6547619047619048,0.9166666666666666,0.39880952380952384,10,18,21,9,31,20,56,14,59,15,102
00-0033857,J.Smith-Schuster,PIT,PIT,2018,WR,16,9,0.8059,3,3,52.1,8,0.2336,1385,111,0.167,0.18,2.96,8.76,65.222,1.66,0.472,0.91875,0.8099173553719008,0.9090909090909091,0.9338842975206612,0.31125827814569534,0.5256410256410257,0.60625,0.2625,0.55,0.6625,0.89937106918239,14,22,12,9,101,75,64,119,73,55,17
00-0034764,M.Gallup,DAL,DAL,2019,WR,14,9,0.7925,3,3,44.77,6,0.2036,1107,66,0.25,0.248,2.16,12.79,59.194,1.5,0.538,0.8994082840236687,0.8045112781954887,0.8195488721804511,0.9624060150375939,0.6013071895424836,0.8238993710691824,0.15976331360946747,0.6863905325443787,0.3905325443786982,0.7976190476190477,0.8862275449101796,18,27,25,6,58,29,143,54,104,32,20
00-0036912,D.Smith,PHI,PHI,2022,WR,17,9,0.788,3,3,59.7,7,0.2362,1210,95,0.333,0.219,2.98,9.77,72.042,0.36,0.529,0.9664429530201343,0.8090909090909091,0.8909090909090909,0.8818181818181818,0.7928571428571428,0.7291666666666666,0.5771812080536913,0.38926174496644295,0.8187919463087249,0.8120805369127517,0.46308724832214765,6,21,13,14,23,40,64,92,28,28,81
00-0029293,M.Jones,DET,DET,2017,WR,16,9,0.782,3,3,51.02,9,0.1739,1101,61,0.25,0.259,2.12,15.68,55.49,1.06,0.552,0.9602649006622517,0.9298245614035088,0.6666666666666666,0.9122807017543859,0.5390070921985816,0.9084507042253521,0.1390728476821192,0.9337748344370861,0.423841059602649,0.8807947019867549,0.8410596026490066,7,8,38,10,48,13,130,10,87,18,24
00-0031382,J.Landry,MIA,MIA,2016,WR,16,9,0.7758,3,3,37.64,4,0.2628,1138,94,0.182,0.165,2.8,6.34,71.453,1.71,0.429,0.8838709677419355,0.49056603773584906,0.9622641509433962,0.9150943396226415,0.42857142857142855,0.4594594594594595,0.6645161290322581,0.07096774193548387,0.8709677419354839,0.551948051948052,0.9419354838709677,19,45,5,10,84,81,53,145,21,69,10
00-0036613,J.Waddle,MIA,MIA,2023,WR,14,10,0.8161,3,3,45.96,5,0.2084,1014,72,0.333,0.269,3.38,10.29,69.893,1.2,0.5,0.910958904109589,0.7571428571428571,0.8214285714285714,0.9071428571428571,0.7111111111111111,0.8785714285714286,0.8082191780821918,0.4178082191780822,0.8013698630136986,0.7379310344827587,0.7241379310344828,14,35,25,14,30,18,29,86,30,29,41
00-0039893,B.Thomas,JAX,JAX,2024,WR,17,10,0.8137,3,3,54.24,10,0.2312,1286,87,0.444,0.207,3,11.64,65.579,1.63,0.419,0.9473684210526315,0.9083969465648855,0.8931297709923665,0.916030534351145,0.8137931034482758,0.5874125874125874,0.5657894736842105,0.625,0.5723684210526315,0.46710526315789475,0.8421052631578947,9,12,15,12,28,60,67,58,66,82,25
00-0027944,J.Jones,ATL,ATL,2020,WR,9,10,0.8067,3,3,53.43,3,0.178,771,51,0.1,0.338,2.73,11.3,74.331,1.36,0.5,0.9333333333333333,0.697986577181208,0.7315436241610739,0.9664429530201343,0.2857142857142857,0.9620253164556962,0.3878787878787879,0.5454545454545454,0.8606060606060606,0.5818181818181818,0.8545454545454545,12,42,41,6,109,7,102,76,24,56,25
00-0027793,A.Brown,PIT,PIT,2018,WR,15,10,0.7979,3,3,25.74,15,0.2511,1297,104,0.25,0.173,2.62,10.95,64.036,1.35,0.356,0.76875,1,0.9586776859504132,0.9256198347107438,0.4966887417218543,0.46794871794871795,0.375,0.50625,0.53125,0.34375,0.8427672955974843,38,1,6,10,65,84,101,80,76,106,26
00-0033040,T.Hill,KC,KC,2021,WR,17,10,0.7928,3,3,62.37,10,0.2259,1239,111,0.28,0.138,3.62,10.18,70.796,0.19,0.683,0.9642857142857143,0.9261744966442953,0.8926174496644296,0.9395973154362416,0.6521739130434783,0.267515923566879,0.8630952380952381,0.44642857142857145,0.8214285714285714,0.9523809523809523,0.4583333333333333,7,10,17,10,57,116,24,94,31,9,92
00-0031381,D.Adams,LV,LV,2022,WR,17,10,0.7874,3,3,34.02,15,0.2901,1516,100,0.174,0.21,2.81,12.57,52.772,0.11,0.447,0.87248322147651,0.990909090909091,1,0.9636363636363636,0.44285714285714284,0.6597222222222222,0.4563758389261745,0.7583892617449665,0.18791946308724833,0.5771812080536913,0.3825503355704698,20,2,1,5,79,50,82,37,122,64,93
00-0030035,A.Thielen,MIN,MIN,2017,WR,16,10,0.7784,3,3,41.05,4,0.2559,1276,91,0.133,0.218,2.69,10.88,63.207,0.27,0.455,0.9271523178807947,0.5614035087719298,0.9473684210526315,0.9649122807017544,0.36879432624113473,0.7746478873239436,0.6158940397350994,0.46357615894039733,0.7019867549668874,0.6821192052980133,0.5298013245033113,12,44,7,5,90,33,59,82,46,49,72
00-0031588,S.Diggs,MIN,MIN,2019,WR,15,10,0.7773,3,3,45.6,6,0.1996,1126,63,0.167,0.253,2.37,15.26,62.873,0.76,0.553,0.9112426035502958,0.7669172932330827,0.8045112781954887,0.924812030075188,0.38562091503267976,0.8616352201257862,0.21893491124260356,0.9230769230769231,0.5739644970414202,0.8333333333333334,0.718562874251497,16,30,27,11,86,23,133,14,73,29,48
00-0027942,A.Green,CIN,CIN,2016,WR,10,10,0.7756,3,3,48.56,4,0.2577,964,66,0.2,0.24,2.48,13.62,66.3,-1.27,0.348,0.9354838709677419,0.8207547169811321,0.9528301886792453,0.9905660377358491,0.46258503401360546,0.8445945945945946,0.3935483870967742,0.7096774193548387,0.7032258064516129,0.3051948051948052,0.13548387096774195,11,18,6,2,72,23,95,46,47,107,135
00-0031236,B.Cooks,HOU,HOU,2020,WR,15,11,0.8061,3,3,48.26,6,0.2121,1143,81,0.182,0.227,3,11.64,70.021,1.19,0.522,0.896969696969697,0.7986577181208053,0.8590604026845637,0.9194630872483222,0.4155844155844156,0.7088607594936709,0.5454545454545454,0.5818181818181818,0.7333333333333333,0.7090909090909091,0.8,18,28,22,13,91,47,76,70,45,49,34
00-0030279,K.Allen,LAC,LAC,2023,WR,13,11,0.7979,3,3,60.83,7,0.2918,1257,108,0.357,0.167,2.99,9.96,69.983,-0.12,0.55,0.9452054794520548,0.9357142857142857,0.9857142857142858,0.9785714285714285,0.8074074074074075,0.42142857142857143,0.6164383561643836,0.3835616438356164,0.815068493150685,0.8827586206896552,0.2896551724137931,9,10,3,4,27,80,57,91,28,18,104
00-0031544,A.Cooper,DAL,DAL,2018,WR,9,11,0.7978,3,3,21.19,6,0.2147,725,53,0.231,0.168,3.03,9.47,70.545,1.57,0.567,0.7125,0.9421487603305785,0.859504132231405,0.9090909090909091,0.45695364238410596,0.4423076923076923,0.65625,0.35,0.7875,0.8625,0.8679245283018868,47,8,18,12,81,87,55,104,34,22,21
00-0036410,T.Higgins,CIN,CIN,2024,WR,12,11,0.7945,3,3,56.4,10,0.2236,911,73,0.28,0.2,2.36,10.54,65.953,1.14,0.545,0.9539473684210527,0.9923664122137404,0.8473282442748091,0.9236641221374046,0.6137931034482759,0.5524475524475524,0.1513157894736842,0.4605263157894737,0.5921052631578947,0.8552631578947368,0.7631578947368421,8,2,21,11,57,64,130,83,63,23,37
00-0030431,R.Woods,LA,LA,2021,WR,9,11,0.7881,3,3,30.62,5,0.2065,558,45,0.235,0.257,3.62,8.57,62.943,0.2,0.579,0.8214285714285714,0.9060402684563759,0.8456375838926175,0.8389261744966443,0.5527950310559007,0.8662420382165605,0.8690476190476191,0.25595238095238093,0.5416666666666666,0.8511904761904762,0.47023809523809523,31,15,24,25,72,22,23,126,78,25,90
00-0036407,J.Jeudy,DEN,DEN,2022,WR,15,11,0.7832,3,3,47.38,6,0.1779,972,67,0.455,0.25,3.69,11.46,67.262,1.37,0.5,0.9194630872483222,0.7818181818181819,0.7,0.8363636363636363,0.9357142857142857,0.8194444444444444,0.912751677852349,0.6174496644295302,0.6845637583892618,0.6778523489932886,0.7986577181208053,13,25,34,19,10,27,14,58,48,40,31
00-0031381,D.Adams,GB,GB,2017,WR,14,11,0.7776,3,3,52.29,10,0.2197,885,74,0.292,0.136,2.83,9.7,60.951,0.94,0.4,0.9668874172185431,0.9649122807017544,0.868421052631579,0.8508771929824561,0.7163120567375887,0.24647887323943662,0.6887417218543046,0.3443708609271523,0.6357615894039735,0.4304635761589404,0.8145695364238411,6,5,16,18,41,108,48,100,56,79,29
00-0030564,D.Hopkins,HOU,HOU,2019,WR,15,11,0.7771,3,3,59.91,7,0.2786,1167,104,0.286,0.179,2.69,10.34,69.775,-0.17,0.562,0.9763313609467456,0.8345864661654135,0.9924812030075187,0.9473684210526315,0.673202614379085,0.44654088050314467,0.47928994082840237,0.40236686390532544,0.8284023668639053,0.8630952380952381,0.281437125748503,5,22,2,8,50,89,89,102,30,24,121
00-0027006,K.Britt,LA,LA,2016,WR,15,11,0.7605,3,3,34.61,6,0.2022,1002,68,0.417,0.243,2.26,12.84,61.621,0.44,0.425,0.8709677419354839,0.8207547169811321,0.7735849056603774,0.8490566037735849,0.8843537414965986,0.8581081081081081,0.25161290322580643,0.6,0.5741935483870968,0.5454545454545454,0.7741935483870968,21,19,25,17,18,22,117,63,67,71,36
00-0033009,T.Boyd,CIN,CIN,2018,WR,14,12,0.7953,3,3,73,7,0.2042,1028,76,0.5,0.25,3.01,10.05,69.99,0.65,0.537,0.96875,0.8099173553719008,0.8099173553719008,0.8677685950413223,0.8741721854304636,0.8012820512820513,0.6375,0.40625,0.75625,0.775,0.6477987421383647,6,23,24,17,9,29,59,96,40,37,57
00-0035659,T.McLaurin,WAS,WAS,2024,WR,17,12,0.7914,3,3,70.82,13,0.2049,1096,82,0.625,0.195,2.9,12.89,70.025,1.73,0.576,0.9868421052631579,0.9694656488549618,0.7404580152671756,0.8320610687022901,0.9379310344827586,0.5174825174825175,0.5197368421052632,0.7894736842105263,0.7763157894736842,0.8947368421052632,0.875,3,5,35,23,10,70,74,33,35,17,20
00-0031588,S.Diggs,BUF,BUF,2023,WR,17,12,0.7898,3,3,39.28,8,0.2666,1185,107,0.353,0.193,2.94,9.61,67.273,0.77,0.5,0.8493150684931506,0.8428571428571429,0.9571428571428572,0.8857142857142857,0.8,0.55,0.5958904109589042,0.3356164383561644,0.7054794520547946,0.7379310344827587,0.6482758620689655,23,21,7,17,28,64,60,98,44,31,52
00-0033536,M.Williams,LAC,LAC,2021,WR,16,12,0.7796,3,3,66.67,9,0.1929,1148,76,0.208,0.192,2.51,10.67,60.071,1.27,0.556,0.9821428571428571,0.912751677852349,0.7986577181208053,0.9194630872483222,0.5031055900621118,0.5732484076433121,0.25,0.5,0.44642857142857145,0.8035714285714286,0.8095238095238095,4,14,31,13,81,68,127,85,94,34,33
00-0033871,C.Davis,TEN,TEN,2020,WR,14,12,0.7781,3,3,55.97,5,0.2086,984,65,0.5,0.272,2.34,12.06,72.73,0.63,0.524,0.9454545454545454,0.7315436241610739,0.8322147651006712,0.8993288590604027,0.8831168831168831,0.8734177215189873,0.13333333333333333,0.6484848484848484,0.8,0.7151515151515152,0.6727272727272727,10,39,26,16,15,21,144,59,34,47,55
00-0027891,G.Tate,DET,DET,2017,WR,16,12,0.7753,3,3,12.58,7,0.1932,1003,92,0.25,0.208,2.87,5.6,75.068,1.63,0.452,0.6423841059602649,0.8070175438596491,0.7631578947368421,0.8421052631578947,0.5390070921985816,0.7183098591549296,0.7086092715231788,0.039735099337748346,0.9536423841059603,0.6754966887417219,0.9139072847682119,55,20,28,19,49,41,45,146,8,50,14
00-0035659,T.McLaurin,WAS,WAS,2019,WR,14,12,0.7694,3,3,47.48,7,0.2039,919,58,0.214,0.245,2.17,13.86,64.523,1.36,0.389,0.9230769230769231,0.849624060150376,0.8270676691729323,0.7969924812030075,0.5490196078431373,0.7987421383647799,0.16568047337278108,0.834319526627219,0.6568047337278107,0.375,0.844311377245509,14,17,24,28,69,33,142,29,59,106,27
00-0036261,B.Aiyuk,SF,SF,2022,WR,17,12,0.7629,3,3,41.96,8,0.2099,1015,78,0.4,0.219,3.06,11.03,68.845,0.57,0.346,0.9060402684563759,0.8818181818181818,0.8272727272727273,0.7909090909090909,0.8857142857142857,0.7361111111111112,0.6308724832214765,0.5436241610738255,0.738255033557047,0.31543624161073824,0.5704697986577181,15,14,20,24,14,39,56,69,40,103,65
00-0031236,B.Cooks,NO,NO,2016,WR,16,12,0.7485,3,3,55.07,8,0.1681,1173,78,0.273,0.179,2.8,13.75,66.25,0.02,0.44,0.9612903225806452,0.8867924528301887,0.6037735849056604,0.9245283018867925,0.6530612244897959,0.581081081081081,0.6709677419354839,0.7354838709677419,0.6967741935483871,0.5844155844155844,0.6516129032258065,7,12,43,9,51,63,52,42,48,65,55
00-0031408,M.Evans,TB,TB,2018,WR,16,13,0.794,4,4,59.72,8,0.2078,1524,86,0.267,0.295,2.12,15.7,64.126,0.59,0.606,0.94375,0.8099173553719008,0.8264462809917356,0.9834710743801653,0.5827814569536424,0.9230769230769231,0.125,0.9125,0.5375,0.95,0.6037735849056604,10,20,22,3,64,13,141,15,75,9,64
00-0036912,D.Smith,PHI,PHI,2024,WR,13,13,0.7914,4,4,56.8,8,0.2432,833,68,0.231,0.211,2.83,10.25,76.833,0.24,0.5,0.9605263157894737,0.9389312977099237,0.9389312977099237,0.8244274809160306,0.503448275862069,0.6363636363636364,0.46710526315789475,0.42105263157894735,0.9013157894736842,0.7105263157894737,0.4473684210526316,7,8,9,24,72,53,82,89,16,35,85
00-0036900,J.Chase,CIN,CIN,2023,WR,16,13,0.7878,4,4,60.55,7,0.2342,1216,100,0.19,0.159,3.03,8.58,65.533,1.55,0.5,0.9315068493150684,0.8,0.9071428571428571,0.9214285714285714,0.43703703703703706,0.37857142857142856,0.678082191780822,0.22602739726027396,0.6301369863013698,0.7379310344827587,0.8068965517241379,11,27,14,12,77,88,48,114,55,32,29
00-0033921,C.Godwin,TB,TB,2020,WR,12,13,0.7773,4,4,55.19,7,0.1757,840,65,0.667,0.202,2.82,10.14,72.54,0.98,0.583,0.9393939393939394,0.912751677852349,0.7114093959731543,0.8926174496644296,0.9675324675324676,0.5886075949367089,0.45454545454545453,0.4484848484848485,0.793939393939394,0.8666666666666667,0.7515151515151515,11,13,44,17,4,66,91,92,35,21,42
00-0031408,M.Evans,TB,TB,2021,WR,16,13,0.7755,4,4,65.7,14,0.1581,1035,74,0.5,0.254,2.78,12.04,66.747,0.05,0.769,0.9761904761904762,0.9932885906040269,0.6644295302013423,0.87248322147651,0.8695652173913043,0.8598726114649682,0.4642857142857143,0.6547619047619048,0.6904761904761905,0.9642857142857143,0.39285714285714285,5,2,51,20,7,23,91,59,53,7,103
00-0030431,R.Woods,LA,LA,2017,WR,12,13,0.7751,4,4,42.78,5,0.213,781,56,0.333,0.2,3.14,10.66,66.963,0.05,0.556,0.9337748344370861,0.7894736842105263,0.8596491228070176,0.8596491228070176,0.7659574468085106,0.6619718309859155,0.847682119205298,0.4304635761589404,0.8145695364238411,0.9006622516556292,0.423841059602649,11,24,17,17,27,48,24,87,29,16,88
00-0034348,C.Sutton,DEN,DEN,2019,WR,16,13,0.7667,4,4,50.34,6,0.2275,1112,72,0.15,0.226,2.5,12.1,59.114,1.48,0.462,0.9467455621301775,0.6917293233082706,0.924812030075188,0.849624060150376,0.35947712418300654,0.6918238993710691,0.2958579881656805,0.6094674556213018,0.378698224852071,0.5714285714285714,0.874251497005988,10,34,11,21,99,50,120,67,106,73,22
00-0031544,A.Cooper,CLE,CLE,2022,WR,17,13,0.7597,4,4,52.52,9,0.2276,1160,78,0.333,0.22,2.47,12.36,57.731,0.45,0.5,0.9395973154362416,0.9363636363636364,0.8727272727272727,0.8545454545454545,0.7928571428571428,0.7430555555555556,0.24161073825503357,0.7046979865771812,0.3221476510067114,0.6778523489932886,0.5234899328859061,10,8,15,17,22,38,114,45,102,44,72
00-0029580,R.Matthews,TEN,TEN,2016,WR,16,13,0.7183,4,4,31.3,10,0.2049,945,65,0.438,0.202,2.1,13.99,54.195,0.24,0.441,0.8387096774193549,0.9245283018867925,0.78301886792452835,0.7452830188679245,0.9047619047619048,0.7094594594594594,0.18064516129032257,0.7483870967741936,0.3032258064516129,0.5909090909090909,0.7290322580645161,26,8,24,28,15,44,128,40,109,64,43
00-0031381,D.Adams,NYJ,NYJ,2024,WR,11,14,0.7881,4,4,16.94,7,0.2798,856,67,0.222,0.197,3.27,8.32,61.56,1.09,0.464,0.5855263157894737,0.9541984732824428,0.9770992366412213,0.9312977099236641,0.4689655172413793,0.5384615384615384,0.7105263157894737,0.2236842105263158,0.42105263157894735,0.6381578947368421,0.7105263157894737,64,7,4,10,75,66,44,118,88,55,44
00-0035719,D.Samuel,SF,SF,2023,WR,15,14,0.7833,4,4,40.89,7,0.1943,892,60,0.167,0.247,3.42,7.4,63.731,2.74,0.381,0.863013698630137,0.8285714285714286,0.7714285714285715,0.7857142857142857,0.3851851851851852,0.7928571428571428,0.815068493150685,0.14383561643835616,0.5547945205479452,0.4068965517241379,0.9448275862068966,21,24,33,31,81,30,28,126,66,85,9
00-0029608,T.Hilton,IND,IND,2018,WR,14,14,0.7826,4,4,63.52,6,0.2143,1270,76,0.294,0.25,2.31,11.88,58.011,1.23,0.525,0.95625,0.7355371900826446,0.8512396694214877,0.9586776859504132,0.6423841059602649,0.8012820512820513,0.225,0.64375,0.31875,0.75625,0.8113207547169812,8,32,19,6,55,31,125,58,110,40,31
00-0033908,C.Kupp,LA,LA,2017,WR,15,14,0.7749,4,4,40.96,5,0.1854,882,62,0.217,0.266,3.17,9.58,65.62,0.71,0.5,0.9205298013245033,0.7105263157894737,0.7280701754385965,0.7631578947368421,0.5106382978723404,0.9507042253521126,0.8675496688741722,0.33112582781456956,0.7682119205298014,0.7947019867549668,0.7615894039735099,13,32,32,28,70,8,21,102,36,30,37
00-0035640,D.Metcalf,SEA,SEA,2021,WR,17,14,0.7702,4,4,28.66,12,0.238,967,75,0.45,0.163,2.62,12.55,61.011,2.51,0.421,0.8095238095238095,0.9664429530201343,0.9395973154362416,0.7986577181208053,0.8633540372670807,0.4140127388535032,0.30952380952380953,0.7083333333333334,0.48214285714285715,0.5178571428571429,0.9464285714285714,33,6,10,31,23,93,117,50,88,82,10
00-0031547,D.Parker,MIA,MIA,2019,WR,16,14,0.7641,4,4,57.74,10,0.1899,1202,72,0.375,0.227,2.01,14.08,53.466,0.76,0.5,0.9704142011834319,0.9699248120300752,0.7518796992481203,0.9323308270676691,0.803921568627451,0.6981132075471698,0.10650887573964497,0.863905325443787,0.24260355029585798,0.6309523809523809,0.7245508982035929,6,4,34,10,31,49,152,24,129,57,47
00-0032211,T.Lockett,SEA,SEA,2020,WR,16,14,0.7592,4,4,73.64,10,0.2157,1054,100,0.5,0.182,3.59,9.96,76.647,-0.69,0.565,0.9818181818181818,0.9328859060402684,0.8791946308724832,0.8657718120805369,0.8831168831168831,0.4050632911392405,0.8787878787878788,0.43636363636363634,0.9090909090909091,0.8303030303030303,0.1393939393939394,4,9,19,21,13,89,21,94,16,28,143
00-0036963,A.St. Brown,DET,DET,2022,WR,16,14,0.751,4,4,57.19,6,0.2561,1175,106,0.273,0.123,3.04,6.47,72.456,0.61,0.523,0.959731543624161,0.7545454545454545,0.9363636363636364,0.8909090909090909,0.7,0.1736111111111111,0.6174496644295302,0.11409395973154363,0.8322147651006712,0.8053691275167785,0.6040268456375839,7,27,8,13,42,120,58,133,26,30,60
00-0026345,P.Garcon,WAS,WAS,2016,WR,16,14,0.7141,4,4,53.29,3,0.1812,1041,79,0.071,0.254,2.71,11.04,69.287,0.22,0.536,0.9548387096774194,0.3584905660377358,0.6981132075471698,0.839622641509434,0.23809523809523808,0.8986486486486487,0.5870967741935483,0.4129032258064516,0.7935483870967742,0.8701298701298701,0.7161290322580646,8,65,33,18,113,16,65,92,33,21,45
00-0031408,M.Evans,TB,TB,2024,WR,14,15,0.7876,4,4,38.53,11,0.22,1004,74,0.467,0.264,2.43,11.63,70.715,0.77,0.448,0.8486842105263158,0.9770992366412213,0.8091603053435115,0.8778625954198473,0.8344827586206897,0.8811188811188811,0.18421052631578946,0.618421052631579,0.7828947368421053,0.5789473684210527,0.5986842105263158,24,4,26,17,25,18,125,59,34,65,62
00-0027942,A.Green,CIN,CIN,2018,WR,9,15,0.7824,4,4,28.69,7,0.2216,694,46,0.267,0.256,1.96,13.11,60.284,0.72,0.471,0.7875,0.9834710743801653,0.8760330578512396,0.9008264462809917,0.5827814569536424,0.8461538461538461,0.08125,0.75625,0.425,0.64375,0.6729559748427673,35,3,16,13,63,25,148,40,93,58,53
00-0035640,D.Metcalf,SEA,SEA,2023,WR,16,15,0.7769,4,4,42.65,8,0.2031,1114,66,0.261,0.261,2.43,13.69,57.467,2.14,0.429,0.8767123287671232,0.8785714285714286,0.8071428571428572,0.8785714285714286,0.6074074074074074,0.8285714285714286,0.18493150684931506,0.7876712328767124,0.3424657534246575,0.5655172413793104,0.896551724137931,19,14,28,18,54,25,120,32,97,64,16
00-0022921,L.Fitzgerald,ARI,ARI,2017,WR,16,15,0.7736,4,4,28.82,7,0.2488,1158,109,0.286,0.204,2.53,7.94,66.002,-0.01,0.479,0.8543046357615894,0.8070175438596491,0.9210526315789473,0.9298245614035088,0.6950354609929078,0.6971830985915493,0.47019867549668876,0.18543046357615894,0.7880794701986755,0.7814569536423841,0.40397350993377484,23,18,10,9,42,44,81,124,33,34,91
00-0036358,C.Lamb,DAL,DAL,2021,WR,16,15,0.7662,4,4,27.88,6,0.1903,1116,79,0.25,0.24,3.01,10.63,61.666,1.31,0.462,0.7916666666666666,0.7248322147651006,0.785234899328859,0.9060402684563759,0.5652173913043478,0.8152866242038217,0.5595238095238095,0.49404761904761907,0.5059523809523809,0.6071428571428571,0.8214285714285714,36,34,33,15,62,30,75,86,84,66,31
