receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,qbTier,tier,TE_tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0024389,D.Walker,TEN,TEN,2018,TE,NA,56,NA,8,8,8,-4.93,0,NA,NA,NA,0,0.286,2.3,7.07,57.143,1.72,0,0.10526315789473684,NA,NA,NA,0,0.8947368421052632,0.03508771929824561,0.40350877192982454,0.10526315789473684,0,0.9122807017543859,52,56,56,56,55,7,56,35,52,56,6
00-0039074,D.Allen,LA,LA,2024,TE,14,56,NA,8,8,8,-3.99,0,0.0245,39,6,0,NA,4.09,2.35,83.333,-0.38,0.25,0.07142857142857142,0,0.019230769230769232,0,0,NA,0.6964285714285714,0.07142857142857142,0.8928571428571429,0.14814814814814814,0.17857142857142858,53,52,52,53,54,56,18,53,7,46,47
00-0022127,J.Witten,LV,LV,2020,TE,16,57,0.1402,8,8,8,2.41,2,0.0296,69,13,0.286,0.059,2.23,6.36,40,-0.13,0.5,0.25862068965517243,0.21428571428571427,0.017857142857142856,0,0.43859649122807015,0.05263157894736842,0.1206896551724138,0.1724137931034483,0.034482758620689655,0.543859649122807,0.27586206896551724,44,43,56,57,33,55,52,49,57,27,43
00-0034011,D.Arnold,ARI,ARI,2019,TE,NA,57,NA,8,8,8,8.5,2,NA,NA,NA,0.333,0.286,3.14,14.41,66.667,1.55,0.25,0.532258064516129,NA,NA,NA,0.6379310344827587,0.9508196721311475,0.4838709677419355,0.967741935483871,0.5,0.24193548387096775,0.8225806451612904,30,57,57,57,22,3,32,2,30,47,11
00-0021547,A.Gates,LAC,LAC,2017,TE,NA,57,NA,8,8,8,3.04,3,NA,NA,NA,0.25,0.132,2.31,8.28,59.872,0.14,0.267,0.4098360655737705,NA,NA,NA,0.4915254237288136,0.48333333333333334,0.08196721311475409,0.5737704918032787,0.32786885245901637,0.26666666666666666,0.45901639344262296,37,58,58,58,31,32,57,27,42,45,34
00-0030061,Z.Ertz,PHI,PHI,2021,TE,NA,57,NA,8,8,8,2.68,2,NA,NA,NA,0.19,0.142,3.16,7.56,63.742,0.17,0.393,0.375,NA,NA,NA,0.3548387096774194,0.45,0.375,0.65625,0.46875,0.4262295081967213,0.40625,41,59,59,59,41,34,41,23,35,36,39
00-0036145,L.Cager,NYG,NYG,2022,TE,NA,57,NA,8,8,8,1.6,1,NA,NA,NA,0.5,0.1,3.93,4.22,80,0.4,0.25,0.35384615384615387,NA,NA,NA,0.7580645161290323,0.14754098360655737,0.7076923076923077,0.12307692307692308,0.8615384615384616,0.25,0.5538461538461539,43,59,59,59,14,52,19,57,9,46,29
00-0028040,J.Cameron,MIA,MIA,2016,TE,NA,57,NA,8,8,8,0.35,1,NA,NA,NA,1,NA,3.7,9.44,71.429,-0.18,0.25,0.2,NA,NA,NA,1,NA,0.9166666666666666,0.7333333333333333,0.7166666666666667,0.06666666666666667,0.7166666666666667,49,58,58,58,1,58,6,17,18,55,18
00-0032134,C.Uzomah,NYJ,NYJ,2023,TE,12,57,NA,8,8,8,-3.39,1,0.0259,58,8,0.25,0.083,3.69,5.34,40,-4.47,NA,0.1694915254237288,0.2857142857142857,0.03571428571428571,0.017857142857142856,0.45614035087719296,0.12280701754385964,0.6440677966101694,0.3220338983050847,0,NA,0,50,40,55,56,32,49,22,41,60,60,60
00-0033564,J.Butt,DEN,DEN,2018,TE,NA,57,NA,8,8,8,-7.84,0,NA,NA,NA,0,0.154,3.01,7.3,80,1.13,0.2,0.07017543859649122,NA,NA,NA,0,0.42105263157894735,0.3684210526315789,0.45614035087719296,0.8771929824561403,0.07142857142857142,0.7368421052631579,54,57,57,57,56,34,37,32,7,52,16
00-0037252,G.Dulcich,DEN,DEN,2024,TE,NA,57,NA,8,8,8,-7.6,0,NA,NA,NA,0,NA,3.37,6.84,37.5,0.41,0,0.017857142857142856,NA,NA,NA,0,NA,0.2857142857142857,0.6607142857142857,0,0,0.48214285714285715,56,57,57,57,56,57,41,20,57,55,30
00-0029119,D.Carrier,LV,LV,2019,TE,NA,58,NA,8,8,8,4.64,1,NA,NA,NA,0.25,0.158,3.12,9.67,60,0.62,0.6,0.41935483870967744,NA,NA,NA,0.41379310344827586,0.5081967213114754,0.45161290322580644,0.8064516129032258,0.25806451612903225,0.8870967741935484,0.5,37,58,58,58,35,31,35,13,45,8,32
00-0026201,M.Bennett,NE,NE,2017,TE,NA,58,NA,8,8,8,2.31,0,NA,NA,NA,NA,0.114,2.9,5.35,62.338,1.2,0.222,0.36065573770491804,NA,NA,NA,NA,0.26666666666666666,0.5245901639344263,0.11475409836065574,0.47540983606557374,0.18333333333333332,0.8852459016393442,40,59,59,59,62,45,30,55,33,50,8
00-0033439,P.Brown,HOU,HOU,2022,TE,NA,58,NA,8,8,8,0.64,0,NA,NA,NA,NA,0.15,3.92,3.45,50,-0.11,0.167,0.3384615384615385,NA,NA,NA,NA,0.5409836065573771,0.676923076923077,0.09230769230769231,0.06153846153846154,0.109375,0.27692307692307694,44,60,60,60,65,29,21,59,61,57,47
00-0032134,C.Uzomah,CIN,CIN,2020,TE,NA,58,NA,8,8,8,5.25,1,NA,NA,NA,0,0.273,3.45,9.31,73.333,-0.46,0.5,0.3275862068965517,NA,NA,NA,0,0.9473684210526315,0.6551724137931034,0.7931034482758621,0.7241379310344828,0.543859649122807,0.13793103448275862,40,58,58,58,57,4,21,13,17,23,51
00-0034011,D.Arnold,CAR,CAR,2021,TE,NA,58,NA,8,8,8,2.19,0,NA,NA,NA,0,0.189,3.37,6.36,63.658,0.78,0.389,0.3125,NA,NA,NA,0,0.7833333333333333,0.53125,0.5,0.421875,0.39344262295081966,0.6875,45,60,60,60,60,14,31,33,38,38,21
00-0031035,X.Grimble,PIT,PIT,2016,TE,NA,58,NA,8,8,8,-0.12,2,NA,NA,NA,0.667,0.143,1.64,5.04,40,-2.03,0.286,0.16666666666666666,NA,NA,NA,0.9827586206896551,0.42857142857142855,0.06666666666666667,0.08333333333333333,0.03333333333333333,0.13333333333333333,0.06666666666666667,51,59,59,59,2,32,57,56,59,53,57
00-0037304,Co.Heyward,PIT,PIT,2023,TE,17,58,NA,8,8,8,-4.16,0,0.0627,167,23,0,NA,2.6,3.89,83.333,-0.55,0.444,0.11864406779661017,0,0.375,0.14285714285714285,0,NA,0.06779661016949153,0.1016949152542373,0.9661016949152542,0.45614035087719296,0.13559322033898305,53,56,36,49,55,60,56,54,3,31,52
00-0033627,J.Croom,BUF,BUF,2018,TE,NA,58,NA,8,8,8,-18.38,3,NA,NA,NA,0,0.171,3.09,5.36,63.333,0.25,0.375,0.017543859649122806,NA,NA,NA,0,0.5964912280701754,0.42105263157894735,0.19298245614035087,0.24561403508771928,0.39285714285714285,0.42105263157894735,57,58,58,58,57,24,34,47,44,34,34
00-0037252,G.Dulcich,DEN,DEN,2022,TE,NA,59,NA,8,8,8,0.47,2,NA,NA,NA,0.5,0.182,3.5,11.93,64.167,0.39,0.357,0.3230769230769231,NA,NA,NA,0.7580645161290323,0.6557377049180327,0.5076923076923077,0.9538461538461539,0.4153846153846154,0.46875,0.5384615384615384,45,61,61,61,15,21,33,4,39,35,31
00-0035356,T.Jackson,PHI,PHI,2021,TE,NA,59,NA,8,8,8,0.27,1,NA,NA,NA,1,NA,3.45,8.19,60,0.16,0.333,0.28125,NA,NA,NA,0.967741935483871,NA,0.59375,0.703125,0.21875,0.2459016393442623,0.390625,47,61,61,61,3,63,27,20,46,44,40
00-0032117,N.O'Leary,MIA,MIA,2019,TE,NA,59,NA,8,8,8,1.34,0,NA,NA,NA,NA,0.111,4.48,7,80,0.66,0.2,0.27419354838709675,NA,NA,NA,NA,0.16393442622950818,0.9354838709677419,0.41935483870967744,0.8387096774193549,0.14516129032258066,0.532258064516129,46,59,59,59,60,52,5,37,10,53,30
00-0031609,A.Derby,DEN,DEN,2017,TE,NA,59,NA,8,8,8,-0.73,2,NA,NA,NA,0.1,0.1,3.39,10.91,57.46,0.33,0.133,0.2459016393442623,NA,NA,NA,0.15254237288135594,0.18333333333333332,0.7540983606557377,0.8688524590163934,0.22950819672131148,0.08333333333333333,0.5409836065573771,47,60,60,60,50,49,15,8,47,55,28
00-0034319,D.Yelder,KC,KC,2020,TE,NA,59,NA,8,8,8,-2.55,0,NA,NA,NA,0,NA,1.12,8.98,33.333,0.62,NA,0.1206896551724138,NA,NA,NA,0,NA,0,0.7241379310344828,0,NA,0.6206896551724138,52,59,59,59,58,59,59,17,59,59,23
00-0030155,D.Harris,KC,KC,2016,TE,16,59,NA,8,8,8,-0.78,1,0.0553,125,17,0.167,NA,1.58,7.42,66.667,-0.7,0.455,0.1,0.0625,0.125,0.041666666666666664,0.27586206896551724,NA,0.05,0.35,0.45,0.45,0.4166666666666667,55,45,43,47,42,60,58,40,32,33,36
00-0030061,Z.Ertz,ARI,ARI,2023,TE,NA,59,NA,8,8,8,-14.03,1,NA,NA,NA,0.125,0.047,2.83,7.63,58.75,-0.1,0.214,0.01694915254237288,NA,NA,NA,0.19298245614035087,0.017543859649122806,0.13559322033898305,0.7627118644067796,0.11864406779661017,0.07017543859649122,0.3220338983050847,59,60,60,60,47,57,52,15,53,54,41
00-0036590,Q.Morris,BUF,BUF,2022,TE,NA,60,NA,8,8,8,-0.16,1,NA,NA,NA,0.5,0.182,5.06,8.15,60,0.03,0.75,0.3076923076923077,NA,NA,NA,0.7580645161290323,0.6557377049180327,0.9692307692307692,0.7538461538461538,0.2153846153846154,0.96875,0.35384615384615387,46,62,62,62,16,22,3,17,49,3,43
00-0033576,E.Saubert,DEN,DEN,2021,TE,17,60,NA,8,8,8,-0.53,1,0.0206,47,8,1,NA,3.46,6.7,60,0.56,1,0.265625,0.14035087719298245,0,0,0.967741935483871,NA,0.609375,0.546875,0.21875,0.9836065573770492,0.578125,48,49,58,58,2,62,26,30,47,2,28
00-0032599,J.Perkins,PHI,PHI,2019,TE,NA,60,NA,8,8,8,1.24,1,NA,NA,NA,NA,0.077,3.3,8.39,83.333,0.67,0.25,0.25806451612903225,NA,NA,NA,NA,0.11475409836065574,0.6129032258064516,0.6129032258064516,0.9032258064516129,0.24193548387096775,0.5645161290322581,47,60,60,60,61,55,25,25,7,46,28
00-0029689,D.Allen,NE,NE,2017,TE,16,60,NA,8,8,8,-1.07,1,0.0353,86,10,0.25,0.091,4.3,3.29,40,-0.28,NA,0.22950819672131148,0.07547169811320754,0.018867924528301886,0,0.4915254237288136,0.11666666666666667,0.9672131147540983,0.03278688524590164,0,NA,0.2786885245901639,48,48,53,54,30,52,3,60,62,62,45
00-0032004,W.Tye,NYG,NYG,2016,TE,NA,60,NA,8,8,8,-12.04,2,NA,NA,NA,0.143,0.086,2.46,6.72,61.614,-0.17,0.278,0.05,NA,NA,NA,0.1724137931034483,0.125,0.23333333333333334,0.26666666666666666,0.31666666666666665,0.11666666666666667,0.7333333333333333,58,60,60,60,49,50,47,45,42,54,17
00-0034970,I.Smith,CIN,CIN,2023,TE,12,60,NA,8,8,8,-15.52,1,0.0558,115,18,0.167,NA,3.97,1.33,60,0.98,0.1,0,0.2857142857142857,0.26785714285714285,0.125,0.24561403508771928,NA,0.8305084745762712,0,0.15254237288135594,0.03508771929824561,0.7966101694915254,60,41,42,50,44,59,11,60,51,56,13
00-0036754,B.Wright,DET,DET,2021,TE,NA,61,NA,8,8,8,-0.77,2,NA,NA,NA,0,0.176,3.58,3.95,60,-3.2,0.667,0.25,NA,NA,NA,0,0.6833333333333333,0.6875,0.15625,0.21875,0.9344262295081968,0,49,62,62,62,61,20,21,55,48,4,65
00-0035229,T.Hockenson,DET,DET,2022,TE,NA,61,NA,8,8,8,-0.77,5,NA,NA,NA,0.227,0.122,2.91,7.38,68.514,0.93,0.447,0.24615384615384617,NA,NA,NA,0.4032258064516129,0.29508196721311475,0.18461538461538463,0.5846153846153846,0.6153846153846154,0.6875,0.7846153846153846,50,63,63,63,38,44,54,28,26,21,15
00-0032394,N.Vannett,SEA,SEA,2019,TE,NA,61,NA,8,8,8,0.7,0,NA,NA,NA,NA,NA,5.74,2.25,83.333,0.99,0.143,0.22580645161290322,NA,NA,NA,NA,NA,0.9838709677419355,0,0.9193548387096774,0.04838709677419355,0.6935483870967742,49,61,61,61,62,63,2,63,6,59,20
00-0026201,M.Bennett,GB,GB,2017,TE,NA,61,NA,8,8,8,-2.15,0,NA,NA,NA,0,0.114,2.9,5.35,62.338,1.2,0.222,0.19672131147540983,NA,NA,NA,0,0.26666666666666666,0.5245901639344263,0.11475409836065574,0.47540983606557374,0.18333333333333332,0.8852459016393442,50,61,61,61,60,44,29,54,32,49,7
00-0028838,L.Donnell,NYG,NYG,2016,TE,NA,61,NA,8,8,8,-15.59,1,NA,NA,NA,0.333,0.045,3.57,3.51,82.857,-1.14,0,0.03333333333333333,NA,NA,NA,0.6379310344827587,0,0.8666666666666667,0,0.9333333333333333,0,0.18333333333333332,59,61,61,61,22,57,9,61,5,60,50
00-0035771,M.Wilcox,CIN,CIN,2021,TE,NA,62,NA,8,8,8,-1.85,0,NA,NA,NA,NA,NA,2.81,3.23,60,0.22,NA,0.21875,NA,NA,NA,NA,NA,0.171875,0.078125,0.21875,NA,0.484375,51,63,63,63,65,65,54,60,50,65,34
00-0035025,H.Hentges,WAS,WAS,2019,TE,NA,62,NA,8,8,8,-0.57,1,NA,NA,NA,0.2,0.2,3.21,9.15,57.143,1.63,0.5,0.16129032258064516,NA,NA,NA,0.3448275862068966,0.6557377049180327,0.532258064516129,0.7258064516129032,0.22580645161290322,0.6612903225806451,0.8548387096774194,53,62,62,62,39,22,30,18,48,20,10
00-0033439,P.Brown,CLE,CLE,2022,TE,13,62,NA,8,8,8,-3.12,0,0.0222,45,5,0,NA,3.92,3.45,50,-0.11,0.167,0.12307692307692308,0,0,0,0,NA,0.676923076923077,0.09230769230769231,0.06153846153846154,0.109375,0.27692307692307694,58,46,48,48,62,65,22,60,62,58,48
00-0031609,A.Derby,MIA,MIA,2017,TE,NA,62,NA,8,8,8,-6.66,0,NA,NA,NA,0.1,NA,3.39,10.91,57.46,0.33,0.133,0.08196721311475409,NA,NA,NA,0.15254237288135594,NA,0.7540983606557377,0.8688524590163934,0.22950819672131148,0.08333333333333333,0.5409836065573771,57,62,62,62,51,62,16,9,48,56,29
00-0035603,K.Blanton,LA,LA,2021,TE,NA,63,NA,8,8,8,-2.17,0,NA,NA,NA,0,0.143,4.72,0.86,100,1.62,NA,0.203125,NA,NA,NA,0,0.48333333333333334,0.953125,0,0.984375,NA,0.921875,52,64,64,64,62,31,4,65,2,64,6
00-0034011,D.Arnold,NO,NO,2019,TE,NA,63,NA,8,8,8,-0.76,0,NA,NA,NA,NA,0.286,3.14,14.41,66.667,1.55,0.25,0.14516129032258066,NA,NA,NA,NA,0.9508196721311475,0.4838709677419355,0.967741935483871,0.5,0.24193548387096775,0.8225806451612904,54,63,63,63,63,4,33,3,31,48,12
00-0037569,P.Hendershot,DAL,DAL,2022,TE,NA,63,NA,8,8,8,-3.18,2,NA,NA,NA,1,0.125,1.51,10.58,40,-0.51,0,0.1076923076923077,NA,NA,NA,0.9516129032258065,0.32786885245901637,0.015384615384615385,0.8923076923076924,0,0,0.2,59,64,64,64,4,41,65,8,66,65,53
00-0036534,S.Zylstra,DET,DET,2021,TE,NA,64,NA,8,8,8,-5.42,0,NA,NA,NA,0,0.143,1.82,8.97,33.333,-2.12,0.5,0.140625,NA,NA,NA,0,0.48333333333333334,0,0.796875,0,0.6557377049180327,0.015625,56,65,65,65,63,32,65,14,64,22,64
00-0037838,I.Likely,BAL,BAL,2022,TE,NA,64,NA,8,8,8,-5.35,3,NA,NA,NA,0.182,0.133,3.78,7.86,61.209,0.94,0.174,0.07692307692307693,NA,NA,NA,0.3064516129032258,0.39344262295081966,0.6307692307692307,0.6923076923076923,0.3076923076923077,0.21875,0.8153846153846154,61,65,65,65,44,37,25,21,46,51,13
00-0037011,T.McKitty,LAC,LAC,2022,TE,17,65,NA,8,8,8,-5.63,0,0.024,72,10,0,NA,5.26,6.43,50,-2.11,0,0.06153846153846154,0,0.02127659574468085,0.02127659574468085,0,NA,0.9846153846153847,0.4307692307692308,0.06153846153846154,0,0,62,47,47,47,61,64,2,38,60,63,66
00-0033387,J.Hollister,JAX,JAX,2021,TE,7,65,NA,8,8,8,-12.46,2,0.0593,55,9,0.2,NA,2.77,8.93,33.333,-0.24,0,0.015625,0.7543859649122807,0.15789473684210525,0.03508771929824561,0.3870967741935484,NA,0.109375,0.78125,0,0,0.265625,64,15,49,56,39,64,58,15,65,62,48
00-0036145,L.Cager,NYJ,NYJ,2022,TE,NA,66,NA,8,8,8,-6.82,0,NA,NA,NA,NA,NA,3.93,4.22,80,0.4,0.25,0.046153846153846156,NA,NA,NA,NA,NA,0.7076923076923077,0.12307692307692308,0.8615384615384616,0.25,0.5538461538461539,63,66,66,66,66,66,20,58,10,47,30
