fantasy_player_id,fantasy_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,rbTier,tier,totalEPA,totalTD,run_share,YPG,EPA_rank,td_rank,run_rank,YPG_rank,tgt_share,conversion,explosive_rate,third_down_rate,avg_eff,avg_RYOE_perAtt,tgt_rank,third_rank,conversion_rank,explosive_rank,RYOE_rank,eff_rank,EPA_rank_num,td_rank_num,run_rank_num,tgt_rank_num,YPG_rank_num,third_rank_num,conversion_rank_num,explosive_rank_num,RYOE_rank_num,eff_rank_num
00-0032972,D.Booker,NYG,NYG,2021,RB,16,56,0.4576,8,8,-7.27,3,0.3756,37.1,0.42857142857142855,0.3,0.4777777777777778,0.4222222222222222,0.07601351351351351,0.125,0.041379310344827586,0.5714285714285714,3.8503451696179214,-0.367089478049478,0.5555555555555556,0.5247524752475248,0.3619047619047619,0.5888888888888889,0.3333333333333333,0.7238095238095238,61,64,48,41,53,47,65,38,71,30
00-0035217,B.Snell Jr.,PIT,PIT,2019,RB,11,56,0.4267,8,8,-0.86,0,0.3418,38.7,0.6428571428571429,0,0.37037037037037035,0.37037037037037035,0.009569377990430622,0.091,0.046296296296296294,0.8888888888888888,4.181683805154803,0.5982876415626567,0,0.8817204301075269,0.23711340206185566,0.34831460674157305,0.7448979591836735,0.41836734693877553,36,79,52,82,52,12,72,59,26,58
00-0039921,T.Benson,ARI,ARI,2024,RB,13,56,0.3739,8,8,-1.87,1,0.1775,22.4,0.6428571428571429,0.17105263157894737,0.21052631578947367,0.23684210526315788,0.014319809069212411,0.333,0.047619047619047616,1,10.007290322580648,-0.5586809849332851,0.11842105263157894,0.9404761904761905,0.927710843373494,0.5616438356164384,0.2261904761904762,0,31,64,61,68,59,3,4,32,66,85
00-0036984,T.Sermon,IND,IND,2023,RB,12,56,0.3663,8,8,-4.15,0,0.0919,13.3,0.6136363636363636,0,0.03896103896103896,0.07792207792207792,0.011583011583011582,0,0.05714285714285714,0.42857142857142855,3.012272727272727,0.5185522666443239,0.06493506493506493,0.38372093023255816,0,0.8108108108108109,0.8068181818181818,0.9772727272727273,35,74,75,73,72,54,77,15,18,3
00-0034367,N.Hines,IND,IND,2018,RB,16,56,0.366,8,8,-11.59,5,0.2202,19.6,0.3181818181818182,0.4,0.2857142857142857,0.12857142857142856,0.12217194570135746,0.091,0.023529411764705882,0.5,3.6326431669297916,-0.04732146819827513,0.8142857142857143,0.5476190476190477,0.24705882352941178,0.10526315789473684,0.5227272727272727,0.8522727272727273,61,43,51,14,62,33,64,69,43,14
00-0037228,J.Warren,PIT,PIT,2022,RB,NA,56,0,8,8,19,1,0,0,0.9782608695652174,NA,NA,NA,NA,0.077,0.05194805194805195,0.5,4.236381578947368,1.1125833102314098,NA,0.4725274725274725,0.22727272727272727,0.5443037974683544,0.9021739130434783,0.32608695652173914,3,62,62,62,62,47,69,37,10,63
00-0032257,D.Johnson,CLE,CLE,2016,RB,16,56,0,8,8,-8.46,1,0.2098,22.4,0.3978494623655914,0.14285714285714285,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,56,54,52,11,51,71,50,6,6,5
00-0032144,M.Gordon,LAC,LAC,2017,RB,16,56,0,8,8,-14.09,13,0.7047,69.1,0.375,0.9577464788732394,0.9436619718309859,0.8591549295774648,0.13833333333333334,0.143,0.045774647887323945,0.5238095238095238,4.600067242901715,NA,0.8450704225352113,0.5402298850574713,0.4827586206896552,0.5432098765432098,NA,0.4090909090909091,56,4,5,12,11,41,43,38,38,53
00-0025394,A.Peterson,DET,DET,2020,RB,16,57,0.4693,8,8,-10.41,7,0.4309,37.8,0.25833333333333336,0.7040816326530612,0.673469387755102,0.45918367346938777,0.02903225806451613,0.2,0.04487179487179487,0.625,4.291045874630707,-0.610253901082035,0.1326530612244898,0.5565217391304348,0.5641025641025641,0.47115384615384615,0.23333333333333334,0.30833333333333335,90,30,33,86,54,48,48,56,93,84
00-0031285,D.Freeman,BAL,BAL,2021,RB,16,57,0.4519,8,8,-1.8,6,0.2794,36,0.6190476190476191,0.5777777777777777,0.3,0.3888888888888889,0.06614173228346457,0.278,0.05263157894736842,0.18181818181818182,3.9454610251201943,-0.5064544494533082,0.5,0.07920792079207921,0.8952380952380953,0.7111111111111111,0.23809523809523808,0.6190476190476191,41,39,64,46,55,93,12,27,81,41
00-0035217,B.Snell,PIT,PIT,2019,RB,11,57,0.4166,8,8,-12.91,2,0.3418,38.7,0.3163265306122449,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.009569377990430622,0.091,0.046296296296296294,0.8888888888888888,4.181683805154803,0.5982876415626567,0,0.8817204301075269,0.23711340206185566,0.34831460674157305,0.7448979591836735,0.41836734693877553,65,58,45,75,45,5,65,52,19,51
00-0036973,T.Etienne,JAX,JAX,2024,RB,15,57,0.3736,8,8,-31.51,2,0.4348,37.2,0.07142857142857142,0.19736842105263158,0.5789473684210527,0.5263157894736842,0.09811320754716982,0.095,0.04,0.25,4.435360196213622,-0.1338622118770182,0.7763157894736842,0.11904761904761904,0.24096385542168675,0.4657534246575342,0.39285714285714285,0.35714285714285715,79,62,33,18,37,74,64,39,52,55
00-0034115,J.Wilson,SF,SF,2018,RB,6,57,0.3643,8,8,-22.42,1,0.4962,44.3,0.13636363636363635,0.2,0.7,0.5571428571428572,0.06550218340611354,0,0.030303030303030304,0.6666666666666666,4.989966403562032,-1.239323993790637,0.5571428571428572,0.8333333333333334,0,0.17105263157894737,0.045454545454545456,0.18181818181818182,77,57,22,32,32,15,73,64,85,73
00-0036567,E.Mitchell,SF,SF,2023,RB,11,57,0.3592,8,8,-19.47,2,0.2389,25.5,0.26136363636363635,0.33766233766233766,0.35064935064935066,0.36363636363636365,0.023529411764705882,0.125,0.02666666666666667,0.3333333333333333,4.093953144078144,0.3278670527832546,0.14285714285714285,0.19767441860465115,0.38095238095238093,0.25675675675675674,0.6931818181818182,0.5340909090909091,66,52,51,67,50,66,52,56,28,42
00-0037263,T.Allgeier,ATL,ATL,2022,RB,NA,57,0,8,8,18.47,4,0,0,0.967391304347826,NA,NA,NA,NA,0.075,0.061611374407582936,0.64,4.069969214758735,0.6227199466826118,NA,0.7582417582417582,0.2159090909090909,0.7215189873417721,0.7717391304347826,0.4782608695652174,4,63,63,63,63,23,70,23,22,49
00-0032257,D.Johnson Jr.,CLE,CLE,2016,RB,16,57,0,8,8,-8.46,1,0.2098,22.4,0.3978494623655914,0.14285714285714285,0.1111111111111111,0.12698412698412698,0.11653543307086614,0.143,0.0958904109589041,0.2857142857142857,2.7527536231884056,NA,0.7619047619047619,0.14606741573033707,0.3695652173913043,0.8809523809523809,NA,0.9032258064516129,57,55,53,12,52,72,51,7,7,6
00-0030433,M.Gillislee,NE,NE,2017,RB,9,57,0,8,8,-14.82,5,0.4127,42.6,0.36363636363636365,0.8169014084507042,0.6056338028169014,0.5915492957746479,0.002770083102493075,0.2,0.009615384615384616,0.42857142857142855,4.304194278686863,NA,0,0.367816091954023,0.6666666666666666,0.012345679012345678,NA,0.48863636363636365,57,14,29,72,30,56,28,81,81,46
00-0034681,C.Edmonds,ARI,ARI,2020,RB,16,58,0.4679,8,8,2.37,5,0.2064,28,0.7583333333333333,0.4897959183673469,0.21428571428571427,0.3673469387755102,0.11204013377926421,0,0.05154639175257732,0.5454545454545454,4.3748444782168185,-0.6361712002041982,0.9081632653061225,0.4608695652173913,0,0.6057692307692307,0.20833333333333334,0.24166666666666667,30,49,78,10,63,63,111,42,96,92
00-0035537,T.Johnson,NYJ,NYJ,2021,RB,16,58,0.4502,8,8,-2.89,4,0.1733,14.9,0.5619047619047619,0.3888888888888889,0.17777777777777778,0.08888888888888889,0.0873015873015873,0.167,0.04918032786885246,0.5,3.9372000000000003,0.5131526765259686,0.6333333333333333,0.3564356435643564,0.6095238095238096,0.6777777777777778,0.8571428571428571,0.6476190476190476,47,52,74,33,82,63,39,29,15,37
00-0035217,B.Snell Jr.,PIT,PIT,2019,RB,11,58,0.4166,8,8,-12.91,2,0.3418,38.7,0.3163265306122449,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.009569377990430622,0.091,0.046296296296296294,0.8888888888888888,4.181683805154803,0.5982876415626567,0,0.8817204301075269,0.23711340206185566,0.34831460674157305,0.7448979591836735,0.41836734693877553,66,59,46,76,46,6,66,53,20,52
00-0034184,G.Edwards,LAC,LAC,2024,RB,11,58,0.3633,8,8,-17.17,4,0.382,33.2,0.2261904761904762,0.5921052631578947,0.5131578947368421,0.4868421052631579,0.015105740181268883,0.19,0.00980392156862745,0.16666666666666666,3.9225089155813486,-0.162299352480312,0.13157894736842105,0.08333333333333333,0.7108433734939759,0,0.36904761904761907,0.6071428571428571,66,31,38,67,40,78,25,74,54,34
00-0038551,K.Miller,NO,NO,2023,RB,8,58,0.3443,8,8,2.51,1,0.1783,19.5,0.8636363636363636,0.2077922077922078,0.22077922077922077,0.22077922077922077,0.03503184713375796,0.333,0.024390243902439025,0.25,4.570886708626435,-0.19839418617554827,0.2597402597402597,0.09302325581395349,0.9404761904761905,0.20270270270270271,0.42045454545454547,0.3409090909090909,13,59,61,58,61,78,6,59,52,59
00-0034378,I.Smith,ATL,ATL,2018,RB,13,58,0.3274,8,8,-9.83,4,0.303,24.2,0.36363636363636365,0.38571428571428573,0.4,0.2571428571428571,0.05414551607445008,0.19,0.03333333333333333,0.3333333333333333,4.762775974025973,-0.5415329643690038,0.45714285714285713,0.19047619047619047,0.5647058823529412,0.21052631578947367,0.26136363636363635,0.26136363636363635,57,44,43,39,53,66,38,60,66,66
00-0038120,Br.Hall,NYJ,NYJ,2022,RB,NA,58,0,8,8,12.46,5,0,0,0.9239130434782609,NA,NA,NA,NA,0.133,0.1,0.5714285714285714,3.552511436799563,0.44676893954072533,NA,0.6373626373626373,0.45454545454545453,0.9746835443037974,0.6739130434782609,0.7717391304347826,8,64,64,64,64,33,49,3,31,22
00-0032940,D.Washington,LV,LV,2016,RB,NA,58,0,8,8,-8.97,2,0,0,0.3870967741935484,NA,NA,NA,NA,0,0.08045977011494253,0.6666666666666666,3.1434330507363546,NA,NA,0.8089887640449438,0,0.8095238095238095,NA,0.8924731182795699,58,79,79,79,79,17,78,17,17,11
00-0033897,J.Mixon,CIN,CIN,2017,RB,14,58,0,8,8,-14.86,4,0.546,44.7,0.3522727272727273,0.4225352112676056,0.8169014084507042,0.6338028169014085,0.07112970711297072,0.16,0.033707865168539325,0.6666666666666666,5.5119393185961805,NA,0.49295774647887325,0.7701149425287356,0.5747126436781609,0.37037037037037035,NA,0.14772727272727273,58,42,14,37,27,19,38,51,51,76
00-0032063,M.Davis,CAR,CAR,2020,RB,15,59,0.4669,8,8,-26.02,8,0.4388,42.8,0.05,0.7755102040816326,0.6938775510204082,0.4897959183673469,0.1282051282051282,0.146,0.030303030303030304,0.36363636363636365,4.294607000911703,0.0323703729412681,0.9489795918367347,0.23478260869565218,0.42735042735042733,0.19230769230769232,0.48333333333333334,0.2833333333333333,115,23,31,6,51,89,68,85,63,87
00-0032058,T.Coleman,NYJ,NYJ,2021,RB,11,59,0.4464,8,8,-8.2,0,0.3268,32.4,0.38095238095238093,0,0.3888888888888889,0.3333333333333333,0.041025641025641026,0,0.07142857142857142,0.6,3.7699152904563693,0.37598657173359784,0.26666666666666666,0.5742574257425742,0,0.8666666666666667,0.8095238095238095,0.8,66,87,56,67,61,43,92,12,21,22
00-0035217,B.Snell,PIT,PIT,2019,RB,11,59,0.4166,8,8,-12.91,2,0.3418,38.7,0.3163265306122449,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.009569377990430622,0.091,0.046296296296296294,0.8888888888888888,4.181683805154803,0.5982876415626567,0,0.8817204301075269,0.23711340206185566,0.34831460674157305,0.7448979591836735,0.41836734693877553,67,60,47,77,47,7,67,54,21,53
00-0036997,J.Williams,DEN,DEN,2024,RB,17,59,0.3396,8,8,-29.43,4,0.3131,30.2,0.09523809523809523,0.35526315789473684,0.4342105263157895,0.42105263157894735,0.11784511784511785,0.143,0.02877697841726619,0.3333333333333333,4.470754997051156,-0.5314457856693935,0.9210526315789473,0.19047619047619047,0.3855421686746988,0.2328767123287671,0.23809523809523808,0.34523809523809523,77,50,44,7,45,67,50,57,65,56
00-0036414,C.Akers,MIN,MIN,2023,RB,6,59,0.3392,8,8,-0.84,1,0.2657,23,0.7613636363636364,0.3246753246753247,0.4025974025974026,0.2857142857142857,0.05309734513274336,0.286,0.016666666666666666,0.3333333333333333,8.5284872080089,-1.3213003093194455,0.42857142857142855,0.19767441860465115,0.8928571428571429,0.08108108108108109,0.09090909090909091,0.022727272727272728,22,53,47,45,56,67,9,69,80,86
00-0033948,J.Williams,GB,GB,2018,RB,16,59,0.321,8,8,-17.83,3,0.3689,29,0.22727272727272727,0.2857142857142857,0.5,0.32857142857142857,0.06060606060606061,0.214,0.024793388429752067,0.2222222222222222,4.212755935047831,-0.44930150741994146,0.5285714285714286,0.11904761904761904,0.6941176470588235,0.13157894736842105,0.32954545454545453,0.5,69,51,36,34,48,74,27,67,60,45
00-0037248,J.Cook,BUF,BUF,2022,RB,NA,59,0,8,8,10.37,3,0,0,0.8913043478260869,NA,NA,NA,NA,0,0.12359550561797752,0.6,3.4592003237837075,1.048878157082651,NA,0.7142857142857143,0,1,0.8695652173913043,0.8260869565217391,11,65,65,65,65,27,80,1,13,17
00-0028202,S.Draughn,SF,SF,2016,RB,NA,59,0,8,8,-11.29,6,0,0,0.3763440860215054,NA,NA,NA,NA,0.4,0.02702702702702703,0.38461538461538464,6.590789096126255,NA,NA,0.3707865168539326,0.9565217391304348,0.17857142857142858,NA,0.03225806451612903,59,80,80,80,80,57,4,68,68,91
00-0031577,J.Allen,BAL,BAL,2017,RB,16,59,0,8,8,-15.05,6,0.3438,36.9,0.3409090909090909,0.5492957746478874,0.5211267605633803,0.49295774647887325,0.10118043844856661,0.125,0.032679738562091505,0.5217391304347826,3.6010809531506576,NA,0.6619718309859155,0.5287356321839081,0.39080459770114945,0.32098765432098764,NA,0.8863636363636364,59,32,35,25,37,42,52,56,56,11
00-0032972,D.Booker,LV,LV,2020,RB,16,60,0.4578,8,8,-10.68,4,0.2071,26.4,0.25,0.3979591836734694,0.22448979591836735,0.30612244897959184,0.036521739130434785,0.059,0.06451612903225806,0.8333333333333334,3.578395884773663,0.5132044676340659,0.21428571428571427,0.8608695652173913,0.1794871794871795,0.7403846153846154,0.75,0.7583333333333333,91,60,77,78,69,17,97,28,31,30
00-0033526,S.Perine,CIN,CIN,2021,RB,15,60,0.4314,8,8,-0.16,2,0.1396,16.4,0.7142857142857143,0.2111111111111111,0.1111111111111111,0.12222222222222222,0.05363321799307959,0,0.05454545454545454,0.18181818181818182,3.3011619947848754,2.229346853059389,0.36666666666666664,0.07920792079207921,0,0.7444444444444445,0.9904761904761905,0.9523809523809523,31,71,81,58,80,94,99,24,2,6
00-0035217,B.Snell Jr.,PIT,PIT,2019,RB,11,60,0.4166,8,8,-12.91,2,0.3418,38.7,0.3163265306122449,0.25925925925925924,0.37037037037037035,0.37037037037037035,0.009569377990430622,0.091,0.046296296296296294,0.8888888888888888,4.181683805154803,0.5982876415626567,0,0.8817204301075269,0.23711340206185566,0.34831460674157305,0.7448979591836735,0.41836734693877553,68,61,48,78,48,8,68,55,22,54
00-0035243,M.Sanders,CAR,CAR,2023,RB,16,60,0.3383,8,8,-40.17,2,0.3086,27,0.06818181818181818,0.2077922077922078,0.42857142857142855,0.38961038961038963,0.06743421052631579,0.091,0.031007751937984496,0.5714285714285714,5.044052980442161,-0.046102747536259106,0.5194805194805194,0.7093023255813954,0.3333333333333333,0.2972972972972973,0.5113636363636364,0.20454545454545456,83,62,45,38,48,26,57,53,44,71
00-0034972,A.Mattison,LV,LV,2024,RB,14,60,0.3365,8,8,-37.06,5,0.4379,30.1,0.023809523809523808,0.5657894736842105,0.6052631578947368,0.40789473684210525,0.08727272727272728,0.16,0.022388059701492536,0.3125,5.649131903492969,-1.1064873742266523,0.7105263157894737,0.17857142857142858,0.5542168674698795,0.1506849315068493,0.10714285714285714,0.07142857142857142,83,34,31,23,46,70,38,63,76,79
00-0027029,L.McCoy,BUF,BUF,2018,RB,14,60,0.3122,8,8,-35.32,3,0.4171,36.7,0.056818181818181816,0.3142857142857143,0.5714285714285714,0.4857142857142857,0.09387755102040816,0.091,0.031055900621118012,0.4,6.779183191372166,-1.2643321254846,0.7,0.3333333333333333,0.24705882352941178,0.18421052631578946,0.03409090909090909,0.022727272727272728,84,49,31,22,37,54,65,63,86,87
00-0036383,E.Benjamin,ARI,ARI,2022,RB,NA,60,0,8,8,5.93,2,0,0,0.8260869565217391,NA,NA,NA,NA,0.133,0.05128205128205128,0.6666666666666666,4.114998531139836,1.1505044703027458,NA,0.7692307692307693,0.45454545454545453,0.5316455696202531,0.9130434782608695,0.41304347826086957,17,66,66,66,66,19,47,38,7,53
00-0029141,A.Morris,DAL,DAL,2016,RB,14,60,0,8,8,-11.36,2,0.1635,17.4,0.3655913978494624,0.2857142857142857,0.06349206349206349,0.047619047619047616,0.013333333333333334,0.333,0.014492753623188406,0.25,5.544642857142857,NA,0.06349206349206349,0.07865168539325842,0.9347826086956522,0.05952380952380952,NA,0.10752688172043011,60,46,60,60,61,80,7,80,80,84
00-0029615,L.Miller,HOU,HOU,2017,RB,16,60,0,8,8,-15.3,6,0.5336,55.5,0.32954545454545453,0.5492957746478874,0.7746478873239436,0.7605633802816901,0.07785467128027682,0.143,0.03361344537815126,0.3076923076923077,3.812579086038849,NA,0.5633802816901409,0.1839080459770115,0.4827586206896552,0.35802469135802467,NA,0.7386363636363636,60,33,17,32,18,71,46,53,53,24
00-0034367,N.Hines,IND,IND,2020,RB,16,61,0.4569,8,8,-1.54,7,0.2027,23.8,0.6166666666666667,0.7040816326530612,0.20408163265306123,0.21428571428571427,0.13286713286713286,0.111,0.033707865168539325,0.375,3.8977419842710224,0.22812174053601122,0.9591836734693877,0.24347826086956523,0.3162393162393162,0.23076923076923078,0.6083333333333333,0.5333333333333333,47,29,79,5,78,88,81,81,48,57
00-0036450,K.Vaughn,TB,TB,2021,RB,6,61,0.4298,8,8,-4.23,2,0.1319,30,0.5047619047619047,0.5444444444444444,0.08888888888888889,0.3111111111111111,0.014842300556586271,0.2,0.08333333333333333,0.6666666666666666,4.565507482108002,-0.33493628819913956,0.05555555555555555,0.6831683168316832,0.7238095238095238,0.9444444444444444,0.3523809523809524,0.26666666666666666,53,41,83,86,63,32,26,5,69,78
00-0030496,L.Bell,NYJ,NYJ,2019,RB,15,61,0.4093,8,8,-50.18,5,0.7227,52.6,0,0.37037037037037035,0.9382716049382716,0.654320987654321,0.14656771799628943,0.15,0.00816326530612245,0.2903225806451613,4.657379622123035,-0.39958510791731405,0.9382716049382716,0.1827956989247312,0.4639175257731959,0.011235955056179775,0.2857142857142857,0.1836734693877551,99,52,6,6,29,77,53,89,71,81
00-0034115,J.Wilson,MIA,MIA,2023,RB,10,61,0.3353,8,8,1.73,0,0.1627,18.8,0.8409090909090909,0,0.14285714285714285,0.19480519480519481,0.04843304843304843,0,0.024390243902439025,0.5,3.595714285714286,-0.4686430915299973,0.38961038961038963,0.47674418604651164,0,0.20270270270270271,0.2727272727272727,0.8295454545454546,15,72,67,48,63,39,73,60,65,16
00-0039874,J.Wright,MIA,MIA,2024,RB,15,61,0.3096,8,8,-23.18,1,0.1757,16.6,0.16666666666666666,0.13157894736842105,0.19736842105263158,0.11842105263157894,0.0106951871657754,0,0.058823529411764705,0,3.4830232558139538,1.914707331806975,0.09210526315789473,0,0,0.7534246575342466,0.9523809523809523,0.8452380952380952,71,67,62,70,68,82,83,19,5,14
00-0028087,D.Lewis,TEN,TEN,2018,RB,16,61,0.2808,8,8,-37.83,2,0.3483,32.3,0.045454545454545456,0.11428571428571428,0.4714285714285714,0.37142857142857144,0.13814432989690723,0.043,0.03225806451612903,0.3333333333333333,5.310575729154898,-0.4876719008084192,0.8428571428571429,0.19047619047619047,0.16470588235294117,0.19736842105263158,0.29545454545454547,0.11363636363636363,85,62,38,12,45,65,72,62,63,79
00-0030513,Unknown,NO,NO,2022,RB,NA,61,0,8,8,3.4,1,0,0,0.782608695652174,NA,NA,NA,NA,0.462,NA,0.5238095238095238,3.43470692273929,0.16723368991436457,NA,0.5824175824175825,0.9772727272727273,NA,0.5217391304347826,0.8369565217391305,21,67,67,67,67,39,3,81,45,16
00-0028409,D.Harris,SF,SF,2016,RB,NA,61,0,8,8,-11.49,1,0,0,0.3548387096774194,NA,NA,NA,NA,0,0.07894736842105263,0.5,4.187140373750543,NA,NA,0.48314606741573035,0,0.7976190476190477,NA,0.5913978494623656,61,81,81,81,81,42,81,18,18,39
00-0033118,K.Drake,MIA,MIA,2017,RB,15,61,0,8,8,-16.42,4,0.3796,43.1,0.3181818181818182,0.39436619718309857,0.5352112676056338,0.6056338028169014,0.07559055118110236,0.067,0.06716417910447761,0.375,3.5355219409309226,NA,0.5492957746478874,0.3103448275862069,0.27586206896551724,0.9012345679012346,NA,0.8977272727272727,61,44,34,33,29,61,64,9,9,10
00-0035250,D.Singletary,BUF,BUF,2020,RB,16,62,0.4445,8,8,-13.56,2,0.4073,42.9,0.23333333333333334,0.20408163265306123,0.6224489795918368,0.5,0.08012820512820513,0.045,0.057692307692307696,0.38461538461538464,4.237853461550422,0.13907326708028325,0.6530612244897959,0.26956521739130435,0.1452991452991453,0.6730769230769231,0.55,0.3416666666666667,93,79,38,35,50,85,101,35,55,80
00-0036906,K.Herbert,CHI,CHI,2021,RB,16,62,0.4257,8,8,-3.75,2,0.221,27.1,0.5238095238095238,0.17777777777777778,0.25555555555555554,0.26666666666666666,0.026622296173044926,0.167,0.038834951456310676,0.8571428571428571,3.970373348862064,0.1308362660725205,0.14444444444444443,0.9207920792079208,0.6095238095238096,0.5111111111111111,0.6761904761904762,0.6095238095238096,51,73,68,78,67,9,37,45,35,42
00-0034115,J.Wilson,SF,SF,2019,RB,8,62,0.4014,8,8,1.27,5,0.0849,13.1,0.7142857142857143,0.8148148148148148,0,0.09876543209876543,0.016181229773462782,0.25,0.037037037037037035,0.3333333333333333,4.455588235294118,0.6470776250056666,0.13580246913580246,0.22580645161290322,0.7835051546391752,0.19101123595505617,0.8367346938775511,0.2857142857142857,29,15,82,71,74,73,22,72,17,71
00-0035567,C.Reynolds,DET,DET,2023,RB,14,62,0.3306,8,8,-1.64,1,0.0856,12.8,0.75,0.14285714285714285,0.025974025974025976,0.05194805194805195,0.007836990595611285,0.143,0.04878048780487805,0.5,6.639855855855856,0.16625732762323164,0.05194805194805195,0.47674418604651164,0.5238095238095238,0.7162162162162162,0.5795454545454546,0.056818181818181816,23,66,76,74,74,41,40,22,38,84
00-0035243,M.Sanders,CAR,CAR,2024,RB,11,62,0.3064,8,8,-26.19,4,0.2099,18.6,0.13095238095238096,0.5921052631578947,0.2631578947368421,0.14473684210526316,0.08108108108108109,0.286,0.01818181818181818,0.5555555555555556,3.9195454545454544,-1.1765038028388517,0.618421052631579,0.5119047619047619,0.9036144578313253,0.1095890410958904,0.08333333333333333,0.6190476190476191,74,32,57,30,66,41,8,66,78,33
