"season","week","game_id","player_id","player_name","team","opponent","total_plays","total_epa","epa_per_play","passing_plays","passing_epa_total","passing_epa_per_play","rushing_plays","rushing_epa_total","rushing_epa_per_play","receiving_plays","receiving_epa_total","receiving_epa_per_play","completions","attempts","passing_yards","passing_tds","interceptions","sacks","carries","rushing_yards","rushing_tds","rushing_first_downs","targets","receptions","receiving_yards","receiving_tds","receiving_first_downs"
2024,6,"2024_06_JAX_CHI","00-0030279","K.Allen","CHI","JAX",5,10.62,2.124,0,0,0,0,0,0,5,10.62,2.124,0,0,0,0,0,0,0,0,0,0,5,5,41,2,5
2024,8,"2024_08_CHI_WAS","00-0030279","K.Allen","CHI","WAS",7,2.98,0.425714285714286,0,0,0,0,0,0,7,2.98,0.425714285714286,0,0,0,0,0,0,0,0,0,0,7,2,39,0,2
2024,9,"2024_09_CHI_ARI","00-0030279","K.Allen","CHI","ARI",10,3.45,0.345,0,0,0,0,0,0,10,3.45,0.345,0,0,0,0,0,0,0,0,0,0,10,4,36,0,3
2024,10,"2024_10_NE_CHI","00-0030279","K.Allen","CHI","NE",6,2.2,0.366666666666667,0,0,0,0,0,0,6,2.2,0.366666666666667,0,0,0,0,0,0,0,0,0,0,6,5,44,0,2
2024,11,"2024_11_GB_CHI","00-0030279","K.Allen","CHI","GB",8,1.65,0.20625,0,0,0,0,0,0,8,1.65,0.20625,0,0,0,0,0,0,0,0,0,0,8,4,41,0,2
2024,12,"2024_12_MIN_CHI","00-0030279","K.Allen","CHI","MIN",16,5.79,0.361875,0,0,0,0,0,0,16,5.79,0.361875,0,0,0,0,0,0,0,0,0,0,16,9,86,1,4
2024,13,"2024_13_CHI_DET","00-0030279","K.Allen","CHI","DET",8,9,1.125,0,0,0,0,0,0,8,9,1.125,0,0,0,0,0,0,0,0,0,0,8,5,73,2,3
2024,14,"2024_14_CHI_SF","00-0030279","K.Allen","CHI","SF",5,2.81,0.562,0,0,0,0,0,0,5,2.81,0.562,0,0,0,0,0,0,0,0,0,0,5,3,30,0,3
2024,15,"2024_15_CHI_MIN","00-0030279","K.Allen","CHI","MIN",13,10.17,0.782307692307692,0,0,0,0,0,0,13,10.17,0.782307692307692,0,0,0,0,0,0,0,0,0,0,13,6,82,1,4
2024,16,"2024_16_DET_CHI","00-0030279","K.Allen","CHI","DET",13,12.5,0.961538461538462,0,0,0,0,0,0,13,12.5,0.961538461538462,0,0,0,0,0,0,0,0,0,0,13,9,141,1,7
2024,17,"2024_17_SEA_CHI","00-0030279","K.Allen","CHI","SEA",8,1.23,0.15375,0,0,0,0,0,0,8,1.23,0.15375,0,0,0,0,0,0,0,0,0,0,8,5,25,0,2
2024,18,"2024_18_CHI_GB","00-0030279","K.Allen","CHI","GB",4,-3.01,-0.7525,1,-5.91,-5.91,0,0,0,3,2.9,0.966666666666667,0,1,0,0,1,0,0,0,0,0,3,3,25,0,2
2024,3,"2024_03_HOU_MIN","00-0030431","R.Woods","HOU","MIN",2,-0.52,-0.26,0,0,0,0,0,0,2,-0.52,-0.26,0,0,0,0,0,0,0,0,0,0,2,2,18,0,0
2024,4,"2024_04_JAX_HOU","00-0030431","R.Woods","HOU","JAX",3,0.43,0.143333333333333,0,0,0,0,0,0,3,0.43,0.143333333333333,0,0,0,0,0,0,0,0,0,0,3,1,10,0,1
2024,8,"2024_08_IND_HOU","00-0030431","R.Woods","HOU","IND",2,2.85,1.425,0,0,0,0,0,0,2,2.85,1.425,0,0,0,0,0,0,0,0,0,0,2,2,18,0,2
2024,9,"2024_09_HOU_NYJ","00-0030431","R.Woods","HOU","NYJ",3,4.32,1.44,0,0,0,0,0,0,3,4.32,1.44,0,0,0,0,0,0,0,0,0,0,3,2,44,0,2
2024,10,"2024_10_DET_HOU","00-0030431","R.Woods","HOU","DET",3,-0.72,-0.24,0,0,0,0,0,0,3,-0.72,-0.24,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
2024,11,"2024_11_HOU_DAL","00-0030431","R.Woods","HOU","DAL",2,1.25,0.625,0,0,0,0,0,0,2,1.25,0.625,0,0,0,0,0,0,0,0,0,0,2,2,13,0,1
2024,12,"2024_12_TEN_HOU","00-0030431","R.Woods","HOU","TEN",1,0.78,0.78,0,0,0,0,0,0,1,0.78,0.78,0,0,0,0,0,0,0,0,0,0,1,1,8,0,1
2024,13,"2024_13_HOU_JAX","00-0030431","R.Woods","HOU","JAX",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,15,"2024_15_MIA_HOU","00-0030431","R.Woods","HOU","MIA",2,0.19,0.095,0,0,0,0,0,0,2,0.19,0.095,0,0,0,0,0,0,0,0,0,0,2,2,12,0,1
2024,16,"2024_16_HOU_KC","00-0030431","R.Woods","HOU","KC",6,0.31,0.0516666666666667,0,0,0,0,0,0,6,0.31,0.0516666666666667,0,0,0,0,0,0,0,0,0,0,6,3,19,0,1
2024,17,"2024_17_BAL_HOU","00-0030431","R.Woods","HOU","BAL",2,1.94,0.97,0,0,0,0,0,0,2,1.94,0.97,0,0,0,0,0,0,0,0,0,0,2,2,21,0,2
2024,18,"2024_18_HOU_TEN","00-0030431","R.Woods","HOU","TEN",3,-1.96,-0.653333333333333,0,0,0,0,0,0,3,-1.96,-0.653333333333333,0,0,0,0,0,0,0,0,0,0,3,2,39,0,1
2024,1,"2024_01_BAL_KC","00-0030506","T.Kelce","KC","BAL",4,4.21,1.0525,0,0,0,0,0,0,4,4.21,1.0525,0,0,0,0,0,0,0,0,0,0,4,3,34,0,2
2024,2,"2024_02_CIN_KC","00-0030506","T.Kelce","KC","CIN",4,-0.49,-0.1225,0,0,0,1,-0.09,-0.09,3,-0.4,-0.133333333333333,0,0,0,0,0,0,1,1,0,0,3,1,5,0,0
2024,3,"2024_03_KC_ATL","00-0030506","T.Kelce","KC","ATL",5,2.07,0.414,0,0,0,0,0,0,5,2.07,0.414,0,0,0,0,0,0,0,0,0,0,5,4,30,0,2
2024,4,"2024_04_KC_LAC","00-0030506","T.Kelce","KC","LAC",9,6.91,0.767777777777778,0,0,0,0,0,0,9,6.91,0.767777777777778,0,0,0,0,0,0,0,0,0,0,9,7,89,0,2
2024,5,"2024_05_NO_KC","00-0030506","T.Kelce","KC","NO",10,6.3,0.63,0,0,0,0,0,0,10,6.3,0.63,0,0,0,0,0,0,0,0,0,0,10,9,70,0,4
2024,7,"2024_07_KC_SF","00-0030506","T.Kelce","KC","SF",5,1.73,0.346,0,0,0,0,0,0,5,1.73,0.346,0,0,0,0,0,0,0,0,0,0,5,4,17,0,2
2024,8,"2024_08_KC_LV","00-0030506","T.Kelce","KC","LV",12,8.46,0.705,0,0,0,0,0,0,12,8.46,0.705,0,0,0,0,0,0,0,0,0,0,12,10,90,1,6
2024,9,"2024_09_TB_KC","00-0030506","T.Kelce","KC","TB",16,3,0.1875,0,0,0,0,0,0,16,3,0.1875,0,0,0,0,0,0,0,0,0,0,16,14,100,0,6
2024,10,"2024_10_DEN_KC","00-0030506","T.Kelce","KC","DEN",12,9.83,0.819166666666667,0,0,0,0,0,0,12,9.83,0.819166666666667,0,0,0,0,0,0,0,0,0,0,12,8,64,1,5
2024,11,"2024_11_KC_BUF","00-0030506","T.Kelce","KC","BUF",4,-0.8,-0.2,0,0,0,0,0,0,4,-0.8,-0.2,0,0,0,0,0,0,0,0,0,0,4,2,8,0,0
2024,12,"2024_12_KC_CAR","00-0030506","T.Kelce","KC","CAR",8,2.79,0.34875,0,0,0,0,0,0,8,2.79,0.34875,0,0,0,0,0,0,0,0,0,0,8,6,62,0,2
2024,13,"2024_13_LV_KC","00-0030506","T.Kelce","KC","LV",13,7.6,0.584615384615385,0,0,0,0,0,0,13,7.6,0.584615384615385,0,0,0,0,0,0,0,0,0,0,13,7,68,0,5
2024,14,"2024_14_LAC_KC","00-0030506","T.Kelce","KC","LAC",6,3.15,0.525,0,0,0,0,0,0,6,3.15,0.525,0,0,0,0,0,0,0,0,0,0,6,5,45,0,3
2024,15,"2024_15_KC_CLE","00-0030506","T.Kelce","KC","CLE",8,2.17,0.27125,0,0,0,0,0,0,8,2.17,0.27125,0,0,0,0,0,0,0,0,0,0,8,4,27,0,2
2024,16,"2024_16_HOU_KC","00-0030506","T.Kelce","KC","HOU",7,1.34,0.191428571428571,0,0,0,0,0,0,7,1.34,0.191428571428571,0,0,0,0,0,0,0,0,0,0,7,5,30,0,2
2024,17,"2024_17_KC_PIT","00-0030506","T.Kelce","KC","PIT",12,7.45,0.620833333333333,0,0,0,0,0,0,12,7.45,0.620833333333333,0,0,0,0,0,0,0,0,0,0,12,8,84,1,4
2024,1,"2024_01_TEN_CHI","00-0030564","D.Hopkins","TEN","CHI",1,0.45,0.45,0,0,0,0,0,0,1,0.45,0.45,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0
2024,2,"2024_02_NYJ_TEN","00-0030564","D.Hopkins","TEN","NYJ",2,0.52,0.26,0,0,0,0,0,0,2,0.52,0.26,0,0,0,0,0,0,0,0,0,0,2,1,9,0,0
2024,3,"2024_03_GB_TEN","00-0030564","D.Hopkins","TEN","GB",7,6.25,0.892857142857143,0,0,0,0,0,0,7,6.25,0.892857142857143,0,0,0,0,0,0,0,0,0,0,7,6,73,1,5
2024,4,"2024_04_TEN_MIA","00-0030564","D.Hopkins","TEN","MIA",4,2.48,0.62,0,0,0,0,0,0,4,2.48,0.62,0,0,0,0,0,0,0,0,0,0,4,2,31,0,1
2024,6,"2024_06_IND_TEN","00-0030564","D.Hopkins","TEN","IND",6,2.98,0.496666666666667,0,0,0,0,0,0,6,2.98,0.496666666666667,0,0,0,0,0,0,0,0,0,0,6,4,54,0,3
2024,7,"2024_07_TEN_BUF","00-0030564","D.Hopkins","TEN","BUF",1,1.21,1.21,0,0,0,0,0,0,1,1.21,1.21,0,0,0,0,0,0,0,0,0,0,1,1,6,0,1
2024,8,"2024_08_KC_LV","00-0030564","D.Hopkins","KC","LV",3,3.38,1.12666666666667,0,0,0,0,0,0,3,3.38,1.12666666666667,0,0,0,0,0,0,0,0,0,0,3,2,29,0,2
2024,9,"2024_09_TB_KC","00-0030564","D.Hopkins","KC","TB",9,9.67,1.07444444444444,0,0,0,0,0,0,9,9.67,1.07444444444444,0,0,0,0,0,0,0,0,0,0,9,8,86,2,5
2024,10,"2024_10_DEN_KC","00-0030564","D.Hopkins","KC","DEN",5,4.76,0.952,0,0,0,0,0,0,5,4.76,0.952,0,0,0,0,0,0,0,0,0,0,5,4,56,0,3
2024,11,"2024_11_KC_BUF","00-0030564","D.Hopkins","KC","BUF",4,2.91,0.7275,0,0,0,0,0,0,4,2.91,0.7275,0,0,0,0,0,0,0,0,0,0,4,3,29,0,2
2024,12,"2024_12_KC_CAR","00-0030564","D.Hopkins","KC","CAR",6,3.24,0.54,0,0,0,0,0,0,6,3.24,0.54,0,0,0,0,0,0,0,0,0,0,6,5,35,1,4
2024,13,"2024_13_LV_KC","00-0030564","D.Hopkins","KC","LV",9,5.34,0.593333333333333,0,0,0,0,0,0,9,5.34,0.593333333333333,0,0,0,0,0,0,0,0,0,0,9,4,90,0,2
2024,14,"2024_14_LAC_KC","00-0030564","D.Hopkins","KC","LAC",9,3.21,0.356666666666667,0,0,0,0,0,0,9,3.21,0.356666666666667,0,0,0,0,0,0,0,0,0,0,9,4,32,1,1
2024,15,"2024_15_KC_CLE","00-0030564","D.Hopkins","KC","CLE",6,3.19,0.531666666666667,0,0,0,0,0,0,6,3.19,0.531666666666667,0,0,0,0,0,0,0,0,0,0,6,5,36,0,3
2024,16,"2024_16_HOU_KC","00-0030564","D.Hopkins","KC","HOU",4,4.34,1.085,0,0,0,0,0,0,4,4.34,1.085,0,0,0,0,0,0,0,0,0,0,4,4,37,0,3
2024,17,"2024_17_KC_PIT","00-0030564","D.Hopkins","KC","PIT",4,-0.95,-0.2375,0,0,0,0,0,0,4,-0.95,-0.2375,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0
2024,1,"2024_01_DEN_SEA","00-0030565","G.Smith","SEA","DEN",28,-5.74,-0.205,28,-5.74,-0.205,0,0,0,0,0,0,18,28,171,1,1,2,0,0,0,0,0,0,0,0,0
2024,2,"2024_02_SEA_NE","00-0030565","G.Smith","SEA","NE",49,10.29,0.21,46,8.98,0.195217391304348,3,1.31,0.436666666666667,0,0,0,33,46,327,1,0,3,3,4,0,2,0,0,0,0,0
2024,3,"2024_03_MIA_SEA","00-0030565","G.Smith","SEA","MIA",37,-0.81,-0.0218918918918919,37,-0.81,-0.0218918918918919,0,0,0,0,0,0,26,37,289,1,2,3,0,0,0,0,0,0,0,0,0
2024,4,"2024_04_SEA_DET","00-0030565","G.Smith","SEA","DET",62,2.47,0.0398387096774194,60,-0.03,-5e-04,2,2.5,1.25,0,0,0,38,60,395,1,1,3,2,14,0,2,0,0,0,0,0
2024,5,"2024_05_NYG_SEA","00-0030565","G.Smith","SEA","NYG",47,-9.62,-0.20468085106383,47,-9.62,-0.20468085106383,0,0,0,0,0,0,28,47,284,1,0,7,0,0,0,0,0,0,0,0,0
2024,6,"2024_06_SF_SEA","00-0030565","G.Smith","SEA","SF",53,4.21,0.079433962264151,52,4.44,0.0853846153846154,1,-0.23,-0.23,0,0,0,30,52,312,1,2,1,1,0,0,0,0,0,0,0,0
2024,7,"2024_07_SEA_ATL","00-0030565","G.Smith","SEA","ATL",30,4.64,0.154666666666667,29,7.13,0.245862068965517,1,-2.49,-2.49,0,0,0,18,29,207,2,0,1,1,0,0,0,0,0,0,0,0
2024,8,"2024_08_BUF_SEA","00-0030565","G.Smith","SEA","BUF",32,-6.27,-0.1959375,30,1.15,0.0383333333333333,2,-7.42,-3.71,0,0,0,21,30,212,0,1,1,2,-6,0,0,0,0,0,0,0
2024,9,"2024_09_LA_SEA","00-0030565","G.Smith","SEA","LA",44,-11.33,-0.2575,41,-5.47,-0.133414634146341,3,-5.86,-1.95333333333333,0,0,0,21,41,363,3,3,7,3,3,0,0,0,0,0,0,0
2024,11,"2024_11_SEA_SF","00-0030565","G.Smith","SEA","SF",38,-4.66,-0.122631578947368,36,-0.75,-0.0208333333333333,2,-3.91,-1.955,0,0,0,25,36,221,0,1,4,2,0,0,0,0,0,0,0,0
2024,12,"2024_12_ARI_SEA","00-0030565","G.Smith","SEA","ARI",36,2.13,0.0591666666666667,36,2.13,0.0591666666666667,0,0,0,0,0,0,22,36,254,1,1,5,0,0,0,0,0,0,0,0,0
2024,13,"2024_13_SEA_NYJ","00-0030565","G.Smith","SEA","NYJ",34,-1.56,-0.0458823529411765,34,-1.56,-0.0458823529411765,0,0,0,0,0,0,20,34,206,1,0,3,0,0,0,0,0,0,0,0,0
2024,14,"2024_14_SEA_ARI","00-0030565","G.Smith","SEA","ARI",31,5.72,0.184516129032258,30,7.16,0.238666666666667,1,-1.44,-1.44,0,0,0,24,30,233,1,0,0,1,0,0,0,0,0,0,0,0
2024,15,"2024_15_GB_SEA","00-0030565","G.Smith","SEA","GB",22,-5.21,-0.236818181818182,22,-5.21,-0.236818181818182,0,0,0,0,0,0,15,22,149,0,1,3,0,0,0,0,0,0,0,0,0
2024,16,"2024_16_MIN_SEA","00-0030565","G.Smith","SEA","MIN",45,0.3,0.00666666666666667,45,0.3,0.00666666666666667,0,0,0,0,0,0,31,45,314,3,2,2,0,0,0,0,0,0,0,0,0
2024,17,"2024_17_SEA_CHI","00-0030565","G.Smith","SEA","CHI",26,-8.5,-0.326923076923077,26,-8.5,-0.326923076923077,0,0,0,0,0,0,17,26,160,0,0,3,0,0,0,0,0,0,0,0,0
2024,18,"2024_18_SEA_LA","00-0030565","G.Smith","SEA","LA",31,11.02,0.355483870967742,30,9.84,0.328,1,1.18,1.18,0,0,0,20,30,223,4,0,2,1,15,0,1,0,0,0,0,0
2024,1,"2024_01_PIT_ATL","00-0030578","C.Patterson","PIT","ATL",4,-1.2,-0.3,0,0,0,4,-1.2,-0.3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0
2024,2,"2024_02_PIT_DEN","00-0030578","C.Patterson","PIT","DEN",2,-0.83,-0.415,0,0,0,2,-0.83,-0.415,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
2024,3,"2024_03_LAC_PIT","00-0030578","C.Patterson","PIT","LAC",9,2.17,0.241111111111111,0,0,0,4,1.7,0.425,5,0.47,0.094,0,0,0,0,0,0,4,33,0,2,5,3,15,0,1
2024,4,"2024_04_PIT_IND","00-0030578","C.Patterson","PIT","IND",8,0.96,0.12,0,0,0,6,1.93,0.321666666666667,2,-0.97,-0.485,0,0,0,0,0,0,6,43,0,3,2,2,19,0,1
2024,10,"2024_10_PIT_WAS","00-0030578","C.Patterson","PIT","WAS",3,-1.81,-0.603333333333333,0,0,0,3,-1.81,-0.603333333333333,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0
2024,11,"2024_11_BAL_PIT","00-0030578","C.Patterson","PIT","BAL",2,-1.3,-0.65,0,0,0,1,-0.5,-0.5,1,-0.8,-0.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2024,12,"2024_12_PIT_CLE","00-0030578","C.Patterson","PIT","CLE",2,0.38,0.19,0,0,0,1,0.38,0.38,1,0,0,0,0,0,0,0,0,1,-2,0,0,1,0,0,0,0
2024,13,"2024_13_PIT_CIN","00-0030578","C.Patterson","PIT","CIN",6,2.69,0.448333333333333,0,0,0,3,0.14,0.0466666666666667,3,2.55,0.85,0,0,0,0,0,0,3,16,0,1,3,3,37,0,2
2024,14,"2024_14_CLE_PIT","00-0030578","C.Patterson","PIT","CLE",5,-6.86,-1.372,0,0,0,4,-5.85,-1.4625,1,-1.01,-1.01,0,0,0,0,0,0,4,3,0,0,1,1,-2,0,0
2024,15,"2024_15_PIT_PHI","00-0030578","C.Patterson","PIT","PHI",3,-1.47,-0.49,0,0,0,2,-0.57,-0.285,1,-0.9,-0.9,0,0,0,0,0,0,2,9,0,1,1,1,-1,0,0
2024,16,"2024_16_PIT_BAL","00-0030578","C.Patterson","PIT","BAL",1,2.76,2.76,0,0,0,0,0,0,1,2.76,2.76,0,0,0,0,0,0,0,0,0,0,1,1,12,1,1
2024,17,"2024_17_KC_PIT","00-0030578","C.Patterson","PIT","KC",1,-0.69,-0.69,0,0,0,1,-0.69,-0.69,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2024,18,"2024_18_CIN_PIT","00-0030578","C.Patterson","PIT","CIN",1,-0.54,-0.54,0,0,0,1,-0.54,-0.54,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2024,5,"2024_05_MIA_NE","00-0031235","O.Beckham","MIA","NE",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,7,"2024_07_MIA_IND","00-0031235","O.Beckham","MIA","IND",2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2024,9,"2024_09_MIA_BUF","00-0031235","O.Beckham","MIA","BUF",3,0.09,0.03,0,0,0,0,0,0,3,0.09,0.03,0,0,0,0,0,0,0,0,0,0,3,3,15,0,0
2024,10,"2024_10_MIA_LA","00-0031235","O.Beckham","MIA","LA",2,1.8,0.9,0,0,0,0,0,0,2,1.8,0.9,0,0,0,0,0,0,0,0,0,0,2,2,17,0,1
2024,11,"2024_11_LV_MIA","00-0031235","O.Beckham","MIA","LV",4,1.88,0.47,0,0,0,0,0,0,4,1.88,0.47,0,0,0,0,0,0,0,0,0,0,4,2,13,0,1
2024,12,"2024_12_NE_MIA","00-0031235","O.Beckham","MIA","NE",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2024,13,"2024_13_MIA_GB","00-0031235","O.Beckham","MIA","GB",2,1.68,0.84,0,0,0,0,0,0,2,1.68,0.84,0,0,0,0,0,0,0,0,0,0,2,1,9,0,1
2024,14,"2024_14_NYJ_MIA","00-0031235","O.Beckham","MIA","NYJ",1,-1.66,-1.66,0,0,0,0,0,0,1,-1.66,-1.66,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2024,1,"2024_01_DAL_CLE","00-0031236","B.Cooks","DAL","CLE",8,1.78,0.2225,0,0,0,1,-0.68,-0.68,7,2.46,0.351428571428571,0,0,0,0,0,0,1,5,0,0,7,4,40,1,2
2024,2,"2024_02_NO_DAL","00-0031236","B.Cooks","DAL","NO",3,1.83,0.61,0,0,0,1,-0.98,-0.98,2,2.81,1.405,0,0,0,0,0,0,1,-3,0,0,2,2,19,0,2
2024,3,"2024_03_BAL_DAL","00-0031236","B.Cooks","DAL","BAL",6,2.39,0.398333333333333,0,0,0,0,0,0,6,2.39,0.398333333333333,0,0,0,0,0,0,0,0,0,0,6,2,16,0,1
2024,4,"2024_04_DAL_NYG","00-0031236","B.Cooks","DAL","NYG",4,1.68,0.42,0,0,0,0,0,0,4,1.68,0.42,0,0,0,0,0,0,0,0,0,0,4,1,16,0,1
2024,13,"2024_13_NYG_DAL","00-0031236","B.Cooks","DAL","NYG",7,1.19,0.17,0,0,0,0,0,0,7,1.19,0.17,0,0,0,0,0,0,0,0,0,0,7,3,16,1,3
2024,14,"2024_14_CIN_DAL","00-0031236","B.Cooks","DAL","CIN",3,1.06,0.353333333333333,0,0,0,0,0,0,3,1.06,0.353333333333333,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1
2024,15,"2024_15_DAL_CAR","00-0031236","B.Cooks","DAL","CAR",5,2.28,0.456,0,0,0,0,0,0,5,2.28,0.456,0,0,0,0,0,0,0,0,0,0,5,3,34,0,2
2024,16,"2024_16_TB_DAL","00-0031236","B.Cooks","DAL","TB",3,3.47,1.15666666666667,0,0,0,0,0,0,3,3.47,1.15666666666667,0,0,0,0,0,0,0,0,0,0,3,3,48,0,3
2024,17,"2024_17_DAL_PHI","00-0031236","B.Cooks","DAL","PHI",8,6.1,0.7625,0,0,0,0,0,0,8,6.1,0.7625,0,0,0,0,0,0,0,0,0,0,8,4,52,0,3
2024,18,"2024_18_WAS_DAL","00-0031236","B.Cooks","DAL","WAS",10,-0.01,-0.001,0,0,0,1,-1.16,-1.16,9,1.15,0.127777777777778,0,0,0,0,0,0,1,-5,0,0,9,3,15,0,1
2024,1,"2024_01_CAR_NO","00-0031280","D.Carr","NO","CAR",25,9.52,0.3808,24,8.55,0.35625,1,0.97,0.97,0,0,0,19,24,200,3,0,1,1,5,0,1,0,0,0,0,0
2024,2,"2024_02_NO_DAL","00-0031280","D.Carr","NO","DAL",18,14.74,0.818888888888889,17,14.03,0.825294117647059,1,0.71,0.71,0,0,0,11,17,243,2,1,1,1,1,1,1,0,0,0,0,0
2024,3,"2024_03_PHI_NO","00-0031280","D.Carr","NO","PHI",27,0.58,0.0214814814814815,27,0.58,0.0214814814814815,0,0,0,0,0,0,14,27,142,1,1,1,0,0,0,0,0,0,0,0,0
2024,4,"2024_04_NO_ATL","00-0031280","D.Carr","NO","ATL",39,-1.27,-0.0325641025641026,37,-0.11,-0.00297297297297297,2,-1.16,-0.58,0,0,0,28,37,239,0,1,1,2,0,0,0,0,0,0,0,0
2024,5,"2024_05_NO_KC","00-0031280","D.Carr","NO","KC",29,-0.04,-0.00137931034482759,29,-0.04,-0.00137931034482759,0,0,0,0,0,0,18,29,165,2,1,1,0,0,0,0,0,0,0,0,0
2024,9,"2024_09_NO_CAR","00-0031280","D.Carr","NO","CAR",33,3.4,0.103030303030303,33,3.4,0.103030303030303,0,0,0,0,0,0,18,33,236,1,0,1,0,0,0,0,0,0,0,0,0
2024,10,"2024_10_ATL_NO","00-0031280","D.Carr","NO","ATL",26,4.6,0.176923076923077,25,6.22,0.2488,1,-1.62,-1.62,0,0,0,16,25,269,2,0,0,1,0,0,0,0,0,0,0,0
2024,11,"2024_11_CLE_NO","00-0031280","D.Carr","NO","CLE",29,7.82,0.269655172413793,28,7,0.25,1,0.82,0.82,0,0,0,21,28,248,2,0,1,1,8,0,1,0,0,0,0,0
2024,13,"2024_13_LA_NO","00-0031280","D.Carr","NO","LA",38,-1.6,-0.0421052631578947,38,-1.6,-0.0421052631578947,0,0,0,0,0,0,24,38,184,1,0,0,0,0,0,0,0,0,0,0,0
2024,14,"2024_14_NO_NYG","00-0031280","D.Carr","NO","NYG",33,4.77,0.144545454545455,32,4.26,0.133125,1,0.51,0.51,0,0,0,20,32,219,1,1,1,1,9,0,0,0,0,0,0,0
2024,1,"2024_01_CAR_NO","00-0031299","J.Matthews","CAR","NO",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,18,"2024_18_SEA_LA","00-0031345","J.Garoppolo","LA","SEA",46,0.11,0.00239130434782609,45,2.08,0.0462222222222222,1,-1.97,-1.97,0,0,0,27,45,334,2,1,3,1,0,0,0,0,0,0,0,0
2024,9,"2024_09_DAL_ATL","00-0031357","C.Goodwin","DAL","ATL",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,1,"2024_01_LV_LAC","00-0031381","D.Adams","LV","LAC",6,6.93,1.155,0,0,0,0,0,0,6,6.93,1.155,0,0,0,0,0,0,0,0,0,0,6,5,59,0,3
2024,2,"2024_02_LV_BAL","00-0031381","D.Adams","LV","BAL",12,8.2,0.683333333333333,0,0,0,0,0,0,12,8.2,0.683333333333333,0,0,0,0,0,0,0,0,0,0,12,9,110,1,5
2024,3,"2024_03_CAR_LV","00-0031381","D.Adams","LV","CAR",9,1.72,0.191111111111111,0,0,0,0,0,0,9,1.72,0.191111111111111,0,0,0,0,0,0,0,0,0,0,9,4,40,0,2
2024,7,"2024_07_NYJ_PIT","00-0031381","D.Adams","NYJ","PIT",9,1.63,0.181111111111111,0,0,0,0,0,0,9,1.63,0.181111111111111,0,0,0,0,0,0,0,0,0,0,9,3,30,0,1
2024,8,"2024_08_NYJ_NE","00-0031381","D.Adams","NYJ","NE",6,4.06,0.676666666666667,0,0,0,0,0,0,6,4.06,0.676666666666667,0,0,0,0,0,0,0,0,0,0,6,4,54,0,3
2024,9,"2024_09_HOU_NYJ","00-0031381","D.Adams","NYJ","HOU",11,8.94,0.812727272727273,0,0,0,0,0,0,11,8.94,0.812727272727273,0,0,0,0,0,0,0,0,0,0,11,7,91,1,4
2024,10,"2024_10_NYJ_ARI","00-0031381","D.Adams","NYJ","ARI",13,0.02,0.00153846153846154,0,0,0,0,0,0,13,0.02,0.00153846153846154,0,0,0,0,0,0,0,0,0,0,13,6,31,0,1
2024,11,"2024_11_IND_NYJ","00-0031381","D.Adams","NYJ","IND",7,3.65,0.521428571428571,0,0,0,0,0,0,7,3.65,0.521428571428571,0,0,0,0,0,0,0,0,0,0,7,6,72,0,3
2024,13,"2024_13_SEA_NYJ","00-0031381","D.Adams","NYJ","SEA",12,9.29,0.774166666666667,0,0,0,0,0,0,12,9.29,0.774166666666667,0,0,0,0,0,0,0,0,0,0,12,5,66,1,5
2024,14,"2024_14_NYJ_MIA","00-0031381","D.Adams","NYJ","MIA",11,8.48,0.770909090909091,0,0,0,0,0,0,11,8.48,0.770909090909091,0,0,0,0,0,0,0,0,0,0,11,9,109,1,6
2024,15,"2024_15_NYJ_JAX","00-0031381","D.Adams","NYJ","JAX",13,17.51,1.34692307692308,0,0,0,0,0,0,13,17.51,1.34692307692308,0,0,0,0,0,0,0,0,0,0,13,9,198,2,6
2024,16,"2024_16_LA_NYJ","00-0031381","D.Adams","NYJ","LA",13,8.59,0.660769230769231,0,0,0,0,0,0,13,8.59,0.660769230769231,0,0,0,0,0,0,0,0,0,0,13,7,68,1,5
